time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004632,0.6846,-1.3058,-2.9051,3.258
0.005767,0.5867,-1.2685,-2.9601,3.273
0.018606,0.3883,-0.848,-2.648,2.807
0.025404,0.4531,-0.4797,-2.3347,2.426
0.040104,0.3765,-1.0092,-2.0329,2.301
0.046431,0.6719,-0.8403,-1.3981,1.764
0.059798,0.2026,0.1429,0.7416,0.782
0.06595,-0.3302,0.3678,0.938,1.06
0.078707,-0.5308,0.1433,0.2151,0.59
0.086863,-0.4861,-0.0703,-0.0865,0.499
0.099583,0.178,-0.1133,-0.0141,0.211
0.105296,0.4874,0.0893,0.6093,0.785
0.118611,0.7181,0.5838,2.536,2.7
0.126635,0.73,0.8319,3.7698,3.929
0.141316,1.4559,0.2657,8.1835,8.316
0.145835,2.2396,0.5321,12.6793,12.887
0.160483,2.8796,1.243,8.6122,9.166
0.166494,0.9042,2.278,10.3774,10.663
0.18216,0.2097,0.9183,10.7415,10.783
0.185577,0.5153,-0.2257,10.8451,10.86
0.198675,1.2724,-0.6356,12.7692,12.848
0.206287,2.2443,-0.2667,13.6373,13.823
0.218684,3.7246,-0.1493,12.6911,13.227
0.225508,3.833,-0.7249,12.6221,13.211
0.239582,2.5763,-0.8707,11.8637,12.171
0.249689,1.6727,-0.8452,10.9894,11.148
0.259945,1.4424,-1.2635,8.7691,8.976
0.265724,1.2958,-1.9105,7.1836,7.545
0.27857,1.411,-2.144,5.1903,5.79
0.285251,1.6786,-1.9816,4.8484,5.5
0.298566,1.772,-2.5171,4.4938,5.447
0.305154,1.5015,-2.7095,4.1858,5.207
0.319509,1.1891,-1.9123,4.0722,4.653
0.326316,0.4387,-1.1759,3.6807,3.889
0.339064,-0.6954,-0.8004,-0.2807,1.097
0.345747,0.4202,-0.4937,-2.8577,2.93
0.364327,-1.3544,0.5588,-5.9588,6.136
0.364899,-2.102,1.0113,-7.5776,7.928
0.379591,-2.2245,1.2276,-10.0102,10.328
0.386605,-2.0946,0.6534,-10.5059,10.733
0.399941,-1.5149,0.6155,-11.6466,11.761
0.406326,-1.4144,0.5932,-12.1549,12.251
0.419784,-1.2674,-0.0066,-12.2556,12.321
0.425307,-1.1066,-0.653,-11.6551,11.726
0.443165,-1.0691,-0.4805,-12.115,12.172
0.447331,-0.6948,-0.1537,-13.7336,13.752
0.459948,-0.2094,-0.1049,-16.1768,16.178
0.46565,0.2303,-0.0721,-16.2598,16.262
0.479277,0.1403,-0.9511,-14.3848,14.417
0.48532,0.0999,-1.673,-12.8629,12.972
0.499176,0.3623,-2.8479,-10.1728,10.57
0.508002,0.7505,-3.1738,-8.0344,8.671
0.519136,0.9485,-3.1856,-5.8665,6.743
0.528552,0.8181,-3.1628,-5.6779,6.551
0.539286,0.7318,-3.4307,-6.6275,7.499
0.546607,0.1484,-3.2916,-7.3848,8.087
0.56039,-0.353,-2.491,-7.9994,8.386
0.568395,-0.1468,-2.1288,-7.3985,7.7
0.579182,0.0008,-2.2787,-5.0152,5.509
0.586587,0.4847,-2.1505,-3.2841,3.955
0.599632,0.3891,-1.641,-0.207,1.699
0.60627,0.2181,-1.6206,1.4864,2.21
0.623094,-0.4034,-0.6849,5.7665,5.821
0.626745,-0.7661,0.3561,7.9582,8.003
0.638818,-1.9675,3.0672,12.2718,12.801
0.665762,-2.5309,4.4583,13.9846,14.895
0.666781,-3.4148,6.87,15.3315,17.144
0.667548,-4.0329,8.0611,15.6198,18.034
0.678836,-2.6185,8.1043,13.2261,15.731
0.685428,-0.3636,7.5635,10.9785,13.337
0.698768,3.6965,6.9331,11.7271,14.116
0.7051,5.2434,4.6437,15.9376,17.409
0.718689,5.7799,0.5756,19.4393,20.289
0.725154,5.0991,-0.6981,19.7997,20.458
0.74323,3.183,-2.2565,17.7157,18.14
0.746373,2.146,-2.3835,15.1306,15.467
0.758493,1.0354,-1.8954,9.8268,10.061
0.76618,0.57,-1.4833,6.7043,6.89
0.778884,-0.4012,-0.7575,2.2752,2.431
0.786854,-0.8577,-0.2255,-0.8344,1.218
0.79921,-1.583,0.6168,-5.4617,5.72
0.80575,-1.7388,0.7153,-7.1551,7.398
0.823218,-2.2832,-0.1575,-7.8376,8.165
0.826703,-2.3589,-0.5276,-7.7187,8.088
0.838879,-1.748,-0.7756,-7.4885,7.729
0.846848,-1.2615,-0.847,-7.7009,7.849
0.863191,-0.531,-0.887,-8.7758,8.836
0.867794,-0.2985,-0.8382,-9.967,10.007
0.879488,-0.1191,-0.9502,-11.1575,11.198
0.885208,-0.0895,-1.1342,-11.4793,11.536
0.898451,-0.0543,-1.4876,-11.6288,11.724
0.905171,0.1303,-1.632,-11.3994,11.516
0.918628,-0.1462,-1.6861,-10.5961,10.73
0.925201,-0.0965,-1.9191,-10.3304,10.508
0.939649,0.1342,-2.1264,-9.2753,9.517
0.946369,0.2032,-2.2757,-8.5443,8.844
0.961237,0.6764,-2.4142,-7.6098,8.012
0.965972,1.0174,-2.2889,-7.3828,7.796
0.979042,1.8214,-1.9046,-7.1601,7.63
0.985493,1.9247,-1.7413,-7.0048,7.47
0.998962,1.767,-1.7087,-6.615,7.057
1.005986,1.7233,-1.7743,-6.0258,6.514
1.019332,1.7075,-1.4432,-4.6744,5.182
1.024924,1.5708,-1.3589,-3.8439,4.369
1.040351,0.8405,-0.8726,-2.6413,2.906
1.046621,0.431,-0.4165,-2.1034,2.187
1.062147,-0.1511,0.6661,-0.2835,0.74
1.069655,-0.3579,1.196,2.1473,2.484
1.081411,-0.6404,1.9933,9.2373,9.472
1.085664,-0.8548,2.4566,13.4284,13.678
1.099359,-0.9802,3.2373,17.8905,18.207
1.106697,-1.2637,3.1443,17.7761,18.096
1.118569,-1.8488,3.0585,14.8077,15.233
1.125557,-1.8006,3.8442,12.5116,13.212
1.13859,-0.2376,4.3322,9.0201,10.009
1.145711,1.3128,4.7257,8.178,9.536
1.162652,2.2428,4.1549,9.1833,10.326
1.166838,1.7291,3.0138,9.7574,10.358
1.178911,0.4754,0.4571,9.0953,9.119
1.185315,-0.093,-0.8428,8.1021,8.146
1.199233,-0.9042,-2.9556,6.2191,6.945
1.205787,-1.1509,-3.6151,5.1591,6.404
1.219434,-0.9237,-3.847,2.8656,4.885
1.226736,-0.4134,-3.3157,1.6868,3.743
1.238615,0.4423,-2.3931,0.3055,2.453
1.245745,0.7127,-1.8149,-0.4194,1.994
1.261208,0.5541,-0.814,-1.5149,1.807
1.266292,0.3635,-0.3168,-1.8834,1.944
1.278623,0.6136,0.494,-2.4559,2.579
1.287263,1.0835,0.9314,-3.0543,3.372
1.298913,1.6608,1.344,-4.4422,4.929
1.305295,1.6931,1.3135,-5.4275,5.835
1.318915,1.5224,0.9995,-7.1451,7.374
1.326158,1.3584,0.8639,-8.0185,8.179
1.33975,1.0293,0.7074,-9.6003,9.681
1.345973,0.8802,0.6004,-10.0285,10.085
1.366665,0.617,0.4167,-10.7995,10.825
1.367624,0.6264,0.2297,-11.1914,11.211
1.378171,-0.0505,-0.039,-11.5497,11.55
1.387443,-0.2934,-0.2633,-11.7338,11.74
1.39844,-0.5001,-0.3728,-11.552,11.569
1.404761,-0.6106,-0.6148,-11.1295,11.163
1.418651,-0.759,-0.9641,-9.9292,10.005
1.426964,-0.8712,-1.1528,-8.4922,8.614
1.439572,-0.9202,-1.4641,-6.6317,6.853
1.447277,-0.8101,-1.4205,-5.6494,5.881
1.465248,-0.2781,-1.1305,-3.9295,4.098
1.467877,-0.2701,-1.0371,-2.733,2.936
1.479978,-0.5934,-0.6947,0.4642,1.025
1.485237,-0.8947,-0.6008,2.4583,2.684
1.498468,-1.4896,-0.1207,8.8624,8.988
1.505341,-1.9226,0.446,12.8075,12.959
1.518886,-2.2878,2.1984,17.4493,17.735
1.529244,-2.9314,3.2927,18.6263,19.141
1.539124,-3.8232,3.6438,17.3752,18.16
1.545318,-4.0959,4.2445,15.8562,16.918
1.561337,-2.8372,5.0514,13.3696,14.571
1.565293,-0.7752,4.3122,12.7001,13.435
1.57948,1.3299,2.0125,16.457,16.633
1.585091,1.3874,0.9423,17.7727,17.852
1.598211,0.5646,-1.3071,18.1725,18.228
1.606035,-0.3071,-2.2013,16.9808,17.126
1.618535,-1.792,-3.4052,12.6226,13.196
1.62639,-1.8175,-3.4074,9.7677,10.503
1.639278,-1.1912,-3.1387,4.9785,6.005
1.646759,-0.5567,-2.4182,2.0999,3.251
1.660474,0.6565,-0.8065,-2.3182,2.541
1.665053,1.1742,-0.1076,-4.1507,4.315
1.680458,2.1696,1.3593,-8.1308,8.524
1.685639,2.5264,1.7572,-9.6538,10.132
1.699179,3.3934,1.758,-11.5004,12.119
1.705349,3.6836,1.576,-11.9264,12.581
1.719524,4.0741,1.1373,-12.366,13.069
1.725969,4.4736,1.6177,-12.6637,13.528
1.739335,3.7635,0.5109,-13.6031,14.123
