time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002785,0.6621,-0.5477,-0.8257,1.192
0.015488,0.4531,-0.5387,-0.7135,1.002
0.016112,0.3478,-0.4782,-0.6819,0.903
0.030505,0.5581,-0.2666,-0.3471,0.709
0.033819,0.601,-0.177,-0.1234,0.639
0.0468,0.6681,-0.1774,0.1467,0.707
0.054007,0.8751,-0.0431,-0.3747,0.953
0.067028,1.3623,0.3922,-0.4746,1.495
0.075501,1.3005,0.598,-0.4179,1.491
0.08692,1.1214,0.5572,-0.2402,1.275
0.096598,1.053,0.4751,-0.1183,1.161
0.108399,0.9928,0.1937,-0.2292,1.037
0.114618,0.9364,-0.0121,-0.3862,1.013
0.128082,0.657,0.0362,-0.6811,0.947
0.134769,0.3496,-0.0257,-0.9602,1.022
0.147128,0.2585,-0.2349,-1.1787,1.229
0.154872,0.4743,-0.1845,-1.234,1.335
0.168509,1.2576,-1.3291,-2.3729,2.996
0.174734,0.9516,-1.3948,-2.5838,3.087
0.189428,0.869,-1.0203,-2.7161,3.029
0.194235,0.7158,-0.7086,-2.462,2.66
0.208645,0.3968,-0.6139,-2.1583,2.279
0.214236,0.2466,-0.5521,-1.8448,1.941
0.226853,0.0583,-0.4643,-0.9085,1.022
0.234709,-0.1012,-0.2347,0.0009,0.256
0.248141,-0.199,0.3919,2.6921,2.728
0.255087,0.4169,1.029,2.3938,2.639
0.266796,1.316,0.1973,2.0375,2.434
0.276013,1.5019,-0.1439,2.3718,2.811
0.290958,1.8473,-0.7044,1.5912,2.538
0.297337,1.8905,-0.8562,1.6009,2.621
0.307391,1.6895,-1.2543,2.5102,3.275
0.315654,1.3439,-1.1007,3.3573,3.78
0.328853,0.6739,-0.7751,4.4708,4.587
0.335195,0.4883,-0.7598,3.9065,4.01
0.354865,0.6259,-1.1847,4.0194,4.237
0.355426,0.8375,-1.3453,4.2882,4.572
0.36704,1.0058,-1.4338,4.3884,4.725
0.374941,0.6536,-0.4425,4.8623,4.926
0.387197,0.5488,1.0054,5.1033,5.23
0.395149,0.7318,0.9646,5.1775,5.317
0.40955,1.7401,0.8625,5.6954,6.017
0.414686,1.7596,0.6674,5.7992,6.097
0.427192,0.9168,0.1819,6.8486,6.912
0.434419,0.7118,-0.778,7.2564,7.333
0.449465,0.7143,-2.2094,8.0163,8.346
0.454549,0.0543,-2.5142,8.4049,8.773
0.46812,-1.8208,-2.0194,7.6405,8.11
0.476541,-2.0804,-1.3573,6.6719,7.119
0.489672,-0.8148,-0.729,5.0608,5.178
0.494603,0.3363,-0.3665,3.8634,3.895
0.507745,-1.9172,-1.6681,2.0691,3.277
0.516506,-1.1733,-1.5314,1.0267,2.185
0.530273,-0.6955,-0.6211,1.0201,1.382
0.535208,-0.1814,-0.7764,0.5154,0.949
