time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002752,-0.1812,0.3431,0.3339,0.512
0.003319,-0.1278,-0.0261,1.0464,1.055
0.010866,-0.2125,-0.0743,1.4476,1.465
0.025349,-0.2344,-0.142,1.8271,1.848
0.03546,-0.2074,-0.1192,1.914,1.929
0.044101,0.742,0.8201,1.3476,1.743
0.050878,0.3968,0.9607,1.1868,1.578
0.064745,-0.3236,0.8272,0.6068,1.076
0.078214,-0.439,0.8616,0.2039,0.988
0.083966,-0.6395,0.9374,-0.2248,1.157
0.093013,-0.625,0.9341,-0.2214,1.146
0.105784,-0.806,0.9413,-0.7132,1.43
0.111762,-0.7991,0.9182,-0.8226,1.469
0.12547,-0.6715,0.7418,-0.7473,1.249
0.131069,-0.4701,0.5957,-0.6209,0.981
0.144444,-0.2483,0.2864,-0.0067,0.379
0.150743,-0.154,0.2109,0.1722,0.313
0.165168,-0.2542,0.1327,0.2351,0.371
0.170945,-0.2169,0.2446,0.141,0.356
0.186142,0.1434,0.3718,0.1105,0.414
0.192209,0.2456,0.3954,0.3389,0.576
0.205117,0.3449,0.3922,1.8006,1.875
0.211344,0.2565,0.4465,2.3285,2.385
0.227268,0.284,0.0297,3.2264,3.239
0.231427,0.319,-0.3812,3.5099,3.545
0.245081,0.4227,-1.2168,3.4676,3.699
0.251712,0.3618,-1.3972,3.2098,3.519
0.264745,0.2948,-2.089,2.1,2.977
0.271049,0.0508,-2.2891,1.4056,2.687
0.28558,-0.4965,-2.4442,0.285,2.51
0.291458,-0.7505,-2.3905,-0.1189,2.508
0.306376,-1.2491,-2.1473,-0.8998,2.642
0.310923,-1.5593,-1.8673,-1.3248,2.77
0.32585,-2.0293,-1.3419,-1.9303,3.106
0.331318,-2.1633,-1.0562,-2.1068,3.199
0.345105,-2.1746,-0.6678,-2.0002,3.029
0.352041,-1.9905,-0.5409,-1.7494,2.705
0.364527,-1.5023,-0.5565,-1.3327,2.084
0.371011,-1.1694,-0.6594,-1.0581,1.709
0.386131,-1.2281,-0.6701,-1.0561,1.753
0.390838,-1.052,-0.7285,0.0511,1.281
0.40388,-0.8839,-1.1182,1.035,1.761
0.411856,-1.0039,-1.0953,1.5632,2.157
0.428575,-1.1164,-1.5415,2.2725,2.964
0.433809,-1.2678,-1.5604,2.4213,3.147
0.444535,-1.5588,-1.7694,2.4335,3.389
0.450946,-1.5839,-1.8542,2.2478,3.317
0.464943,-1.4641,-2.0057,1.8903,3.121
0.47109,-1.384,-2.0108,1.7136,2.982
0.483795,-1.3445,-2.0458,1.2256,2.738
0.491555,-1.2934,-2.0464,0.936,2.596
0.503507,-1.1583,-1.9568,0.662,2.368
0.510557,-1.2155,-1.7472,0.5186,2.191
0.526284,-1.3293,-1.3462,0.1359,1.897
0.53492,-1.3049,-1.2545,-0.0397,1.811
0.543308,-1.2489,-1.1328,-0.3007,1.713
0.550388,-1.1561,-1.2076,-0.4591,1.734
0.563305,-0.9399,-1.3557,-0.6243,1.764
0.57095,-0.8488,-1.4898,-0.6729,1.842
0.58536,-0.9801,-1.396,-0.6747,1.834
0.590921,-1.1843,-1.3596,-0.6061,1.902
0.604215,-1.5219,-1.2535,-0.1631,1.978
