time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003546,-0.5727,-0.6346,0.1981,0.877
0.020742,-0.528,-0.9165,0.4203,1.138
0.021228,-0.5488,-1.0698,0.4354,1.279
0.034585,-0.5667,-1.2653,0.3259,1.424
0.040855,-0.5727,-1.397,0.1729,1.52
0.054864,-0.5045,-1.6391,-0.3449,1.749
0.060404,-0.5619,-1.7144,-0.7403,1.95
0.074378,-0.7,-1.725,-1.4385,2.353
0.080418,-0.9752,-1.6177,-1.8343,2.633
0.094822,-1.3924,-1.3421,-2.2932,3.0
0.100028,-1.4014,-1.2448,-2.3056,2.971
0.11365,-1.4908,-1.1455,-1.9835,2.733
0.119756,-1.6383,-1.1802,-1.6864,2.631
0.133019,-1.6682,-1.1447,-0.9857,2.251
0.140456,-1.6196,-1.2221,-0.6784,2.139
0.152808,-1.5445,-1.3705,0.18,2.073
0.162289,-1.5261,-1.4065,0.0845,2.077
0.173258,-1.5532,-1.3966,-0.031,2.089
0.179809,-1.4736,-1.2961,-0.0313,1.963
0.193063,-1.4964,-1.2448,0.0612,1.947
0.20067,-1.3744,-1.3344,0.0978,1.918
0.21385,-1.0765,-1.4572,0.1073,1.815
0.221355,-0.9223,-1.4643,0.0317,1.731
0.234707,-0.8418,-1.2503,-0.1198,1.512
0.239612,-0.8835,-1.0891,-0.2125,1.418
0.254262,-0.8682,-0.8774,-0.4452,1.312
0.259453,-0.8641,-0.7923,-0.4805,1.267
0.272832,-0.7217,-0.8942,-0.1771,1.163
0.280687,-0.694,-0.67,0.0012,0.965
0.293106,-0.8342,-0.3288,0.1323,0.906
0.300828,-0.8656,-0.1378,0.1321,0.886
0.31448,-0.8536,-0.0675,-0.0865,0.861
0.320399,-0.8457,-0.0592,-0.2008,0.871
0.333566,-0.8538,-0.1337,-0.2359,0.896
0.339437,-0.7979,-0.1819,-0.1495,0.832
0.35415,-0.6822,-0.1292,0.0698,0.698
0.360001,-0.6711,-0.0919,0.1659,0.697
0.3732,-0.6888,-0.0438,0.3828,0.789
0.380543,-0.7288,-0.0581,0.4188,0.843
0.393115,-0.6938,-0.0834,0.3385,0.776
0.400352,-0.6221,-0.044,0.2877,0.687
0.413283,-0.3787,-0.0033,0.1391,0.403
0.419861,-0.469,-0.0555,0.1079,0.484
0.433166,-0.6562,-0.1122,0.2226,0.702
0.439489,-0.7091,-0.1231,0.2931,0.777
0.453134,-0.6207,-0.1288,0.3679,0.733
0.461166,-0.5795,-0.114,0.378,0.701
0.473014,-0.4833,-0.0389,0.4312,0.649
0.480086,-0.4162,-0.0042,0.47,0.628
0.494029,-0.0891,0.183,0.3174,0.377
0.499694,-0.0982,0.2182,0.3159,0.396
0.513269,-0.1095,0.1957,0.233,0.323
0.522104,-0.1155,0.0761,0.2527,0.288
0.533085,0.0076,-0.0981,0.3848,0.397
0.539788,0.048,-0.1486,0.462,0.488
0.553188,0.0253,-0.0391,0.6596,0.661
0.559898,-0.0989,0.0786,0.7792,0.789
0.573282,-0.3038,0.4415,0.8878,1.037
0.58314,-0.3573,0.5703,0.8451,1.08
0.593108,-0.2192,0.6608,0.8317,1.085
0.600278,-0.0353,0.6077,0.8746,1.066
0.613112,0.582,0.3552,0.9843,1.197
0.62031,0.9754,0.082,0.9931,1.394
0.633077,1.582,-0.6605,1.1505,2.065
0.639724,1.65,-1.0328,1.4811,2.446
0.654405,1.2736,-1.4677,2.0943,2.857
0.660066,0.844,-1.5943,2.2979,2.921
0.673058,0.2735,-1.7431,2.0434,2.7
0.680583,-0.0324,-1.8237,1.6197,2.439
0.693268,-0.2997,-1.7798,0.6155,1.907
0.700414,-0.5724,-1.6134,0.1158,1.716
0.71387,-0.9226,-1.2997,-0.804,1.785
0.721264,-1.0283,-1.1248,-1.515,2.149
0.735632,-1.1421,-0.7236,-2.2853,2.655
0.74031,-1.1001,-0.541,-2.4816,2.768
0.753273,-0.9766,-0.1384,-2.4215,2.615
0.760223,-0.8113,0.0353,-2.205,2.35
0.774781,-0.3993,0.2353,-1.6178,1.683
0.781063,-0.1279,0.2756,-1.2808,1.316
0.794758,0.3575,0.2775,-0.7649,0.889
0.799923,0.5654,0.2067,-0.5707,0.83
0.814741,0.7906,-0.1538,-0.2412,0.841
0.81994,0.7647,-0.4605,0.0203,0.893
0.834831,0.0907,-0.579,0.6159,0.85
0.839909,-0.1316,-0.9961,0.7895,1.278
0.853323,-0.2139,-1.5305,1.004,1.843
0.861721,-0.3662,-1.6649,1.1015,2.03
0.872975,-0.5779,-1.7083,1.2469,2.192
0.880586,-0.7103,-1.6709,1.2781,2.22
0.893821,-0.9602,-1.5329,1.2103,2.176
0.901002,-1.0776,-1.5086,1.1322,2.172
0.91419,-1.0709,-1.3712,0.6393,1.854
0.920646,-0.8302,-1.3593,0.287,1.618
