time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.185777099609375,-0.0443,1.3986,10.0714,10.1681
0.204373291015625,0.2704,1.2562,9.9888,10.0712
0.222969482421875,0.4965,1.2371,9.4516,9.5452
0.241565673828125,-0.3613,1.2419,9.003,9.0954
0.260161865234375,-0.4355,1.4381,9.3607,9.4806
0.2787578125,0.012,1.7025,9.8429,9.989
0.29735400390625,0.3362,1.797,9.8967,10.0642
0.315950439453125,0.5898,1.5039,10.3717,10.4967
0.33454638671875,0.7753,1.2036,10.5523,10.649
0.353142578125,0.6233,1.2084,10.4339,10.5221
0.371738525390625,0.816,1.407,9.7986,9.9327
0.390334716796875,0.9296,1.5218,9.5115,9.6772
0.40893115234375,0.9368,1.6463,9.4828,9.6701
0.427527099609375,0.6712,1.6175,9.3188,9.482
0.446123291015625,0.4331,1.4584,9.606,9.7257
0.46471923828125,0.4726,1.4213,10.2532,10.3621
0.4833154296875,0.3338,1.0899,10.3789,10.4413
0.50191162109375,0.0108,1.0289,9.5761,9.6312
0.520507568359375,0.2632,1.5111,9.4935,9.6166
0.53910400390625,0.8853,1.864,9.8106,10.0253
0.5577001953125,1.2179,1.852,9.8871,10.1326
0.576296142578125,1.1952,1.7958,9.5821,9.8219
0.594892333984375,1.4501,2.2756,9.5677,9.9409
0.61348828125,1.8461,2.5627,10.0343,10.5196
0.63208447265625,1.8736,2.3007,9.9972,10.4282
0.6506806640625,1.7934,2.2792,9.9027,10.3186
0.66927685546875,1.7396,2.0518,10.0391,10.3932
0.687873046875,1.5326,1.998,9.947,10.2607
0.70646923828125,1.3819,1.8401,9.5845,9.8568
0.725065185546875,1.2945,1.6247,9.484,9.7088
0.743661376953125,1.0397,1.7073,9.5462,9.7532
0.76225732421875,0.9978,1.8532,9.728,9.9531
0.780853515625,0.9093,1.6786,9.7268,9.9124
0.79944970703125,0.7549,1.535,9.6885,9.8384
0.818045654296875,0.5683,1.6068,9.6323,9.7819
0.836641845703125,0.6676,1.6666,9.5234,9.6912
0.855238037109375,0.6568,1.6582,9.5294,9.6949
0.873834228515625,0.5192,1.6235,9.7567,9.9045
0.892430419921875,0.475,1.6152,9.9841,10.125
0.9110263671875,0.3458,1.5494,10.0283,10.1532
0.92962255859375,0.7095,1.6929,10.1994,10.3633
0.948218505859375,1.2359,1.7647,10.1396,10.3659
0.966814697265625,1.2969,1.7779,9.8058,10.0497
0.985410888671875,1.1605,1.6582,9.4373,9.6519
1.0040068359375,1.1689,1.5517,9.4863,9.6832
1.022603271484375,1.0038,1.2538,9.813,9.9435
1.041199462890625,1.0337,1.4237,9.7843,9.9412
1.05979541015625,1.273,1.6391,9.6933,9.913
1.0783916015625,1.4836,1.5685,9.4911,9.7336
1.096987548828125,1.5565,1.4393,9.3703,9.6071
1.115583740234375,1.5709,1.4584,9.2782,9.5226
1.134179931640625,1.5589,1.4931,9.3428,9.5889
1.15277587890625,1.736,1.4453,9.6503,9.9111
1.1713720703125,1.8784,1.4584,9.8429,10.1261
1.189968505859375,1.8939,1.4859,9.6945,9.9889
1.208564208984375,1.8425,1.5338,9.6431,9.9366
1.22716064453125,1.7456,1.5015,9.5856,9.8583
1.245756591796875,1.4632,1.6104,9.5366,9.7817
1.264352783203125,1.3316,1.6786,9.594,9.8304
1.282948974609375,1.4429,1.6044,9.7077,9.9446
1.301544921875,1.5458,1.5685,9.9003,10.1423
1.32014111328125,1.5589,1.5781,9.9577,10.2018
1.338737060546875,1.535,1.675,9.9482,10.2043
1.357333251953125,1.3795,1.6762,9.7316,9.9708
1.375929443359375,1.2945,1.7049,9.454,9.6934
1.394525390625,1.3914,1.7169,9.3428,9.6006
1.41312158203125,1.5218,1.6881,9.3966,9.6676
1.431717529296875,1.535,1.7312,9.5964,9.8714
1.450313720703125,1.4752,1.6463,9.9338,10.1768
1.468909912109375,1.535,1.5769,9.8919,10.1338
1.487506103515625,1.5553,1.6187,9.4648,9.7274
1.50610205078125,1.4656,1.7456,9.3619,9.6354
1.524698486328125,1.3938,1.8102,9.9087,10.1686
1.543294189453125,1.5984,1.791,10.13,10.4106
1.561890625,1.4524,1.7982,9.5198,9.7965
1.580486572265625,1.0265,1.8197,9.2375,9.4708
1.599082763671875,0.9559,1.7791,9.6491,9.8582
