time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0186,0.2171,0.1157,9.8554,9.8585
0.037162449,0.1919,0.1292,9.9959,9.9986
0.055696839,0.0559,0.1256,10.0419,10.0428
0.074423765,0.2034,0.1211,9.9863,9.9891
0.092974033,0.2016,0.0774,9.8966,9.899
0.111603441,0.183,0.1653,9.9287,9.9318
0.130219775,0.2266,0.1328,9.7788,9.7823
0.148965947,0.1484,0.1368,9.904,9.906
0.167663088,0.1988,0.0887,9.8386,9.841
0.186133562,0.1037,0.1026,9.9785,9.9796
0.204614807,0.2024,0.114,10.1475,10.1502
0.223272698,0.2797,0.0596,9.961,9.9651
0.241866264,0.1323,0.0535,9.7368,9.7378
0.260420747,0.144,0.097,9.8835,9.885
0.279122309,0.1465,0.1419,9.927,9.9291
0.297741055,0.1885,0.0949,9.9239,9.9261
0.316346301,0.1288,0.0802,9.8502,9.8514
0.335024284,0.2031,0.0884,9.9381,9.9405
0.353586773,0.2243,0.1028,9.8042,9.8073
0.372343625,0.2087,0.1068,9.831,9.8338
0.39086482,0.0936,0.2076,9.9741,9.9767
0.409530513,0.2318,0.1632,9.8246,9.8287
0.428273896,0.2289,0.162,9.9644,9.9684
0.446736167,0.2235,0.1677,9.7927,9.7967
0.465301833,0.2006,0.081,10.0748,10.0772
0.484016054,0.193,0.0721,9.8463,9.8485
0.502731779,0.2336,0.0767,9.8959,9.8989
0.521314629,0.2782,0.1744,9.9458,9.9512
0.539841162,0.1343,0.0991,9.8651,9.8665
0.558536755,0.2359,0.0709,9.9289,9.932
0.57725511,0.1777,0.1038,9.9678,9.9699
0.595738644,0.1755,0.1115,10.0025,10.0046
0.614218253,0.1052,0.1317,9.9872,9.9887
0.632840778,0.1678,0.131,9.9005,9.9028
0.651503714,0.1321,0.0879,9.9028,9.9041
0.670073808,0.1588,0.1484,10.1274,10.1298
0.688741737,0.1271,0.0954,10.0015,10.0028
0.707270723,0.1596,0.1147,9.833,9.835
0.725659254,0.1617,0.1485,9.925,9.9274
0.744216864,0.1868,0.0953,9.8858,9.8881
0.762823187,0.1013,0.0982,9.9038,9.9048
0.781395603,0.1097,0.1447,9.8053,9.807
0.799879743,0.2001,0.0867,9.8789,9.8813
0.818298178,0.1421,0.1056,10.079,10.0806
0.836846769,0.2357,0.1432,9.9681,9.9719
0.855536534,0.1933,0.2032,9.6918,9.6959
0.874262154,0.2123,0.1452,10.0255,10.0288
0.892980926,0.2525,0.1399,10.0141,10.0182
0.911499335,0.1665,0.1422,9.8837,9.8861
0.929983964,0.1533,0.0781,9.9806,9.982
0.948633627,0.2256,0.1256,9.8387,9.842
0.967297137,0.2075,0.1198,9.8737,9.8766
0.985937154,0.1726,0.1339,10.0509,10.0532
1.004335748,0.2516,0.1257,9.8915,9.8955
1.02284906,0.1714,0.1362,9.7477,9.7502
1.041446091,0.1836,0.1085,9.9103,9.9126
1.060094813,0.1831,0.1233,9.9089,9.9114
1.078771543,0.1353,0.0719,10.0239,10.025
1.097385969,0.1859,0.1082,9.9173,9.9196
1.116019047,0.2518,0.1766,9.8781,9.8828
1.134627534,0.2042,0.1338,10.0101,10.013
1.153296096,0.1836,0.1202,9.9269,9.9293
1.171927382,0.1739,0.1968,9.8485,9.852
1.190533956,0.1985,0.0666,10.0199,10.0221
1.209107119,0.2195,0.0766,9.9334,9.9361
1.227715248,0.2125,0.1895,9.9163,9.9203
1.246363707,0.1654,0.1228,9.932,9.9341
1.264990455,0.1982,0.1113,9.8196,9.8223
1.283628537,0.206,0.073,9.8685,9.8709
1.30236281,0.1316,0.1389,9.9163,9.9182
1.320989326,0.1904,0.1428,9.8985,9.9013
1.339524426,0.0739,0.0772,10.0305,10.0311
1.358212787,0.2061,0.1154,9.9356,9.9384
1.376676167,0.215,0.1076,9.9929,9.9958
1.395168026,0.2194,0.1312,9.9168,9.9201
1.41380161,0.1622,0.0762,10.0111,10.0127
1.43245325,0.1975,0.1711,9.9518,9.9552
1.450928745,0.2532,0.1576,9.9172,9.9217
1.469490463,0.2527,0.1065,9.9148,9.9186
1.488029855,0.1805,0.1123,9.8301,9.8324
1.506581187,0.189,0.1155,9.9616,9.9641
1.525275547,0.2375,0.0899,9.9124,9.9156
1.543946197,0.107,0.1033,9.8708,9.8719
1.562544285,0.1658,0.1102,10.0156,10.0176
1.581089689,0.2488,0.1855,9.8035,9.8084
1.599554724,0.2308,0.1589,9.878,9.8819
1.618296743,0.2005,0.1584,10.0085,10.0118
1.636955954,0.1067,0.1358,9.9444,9.9459
1.655485287,0.1795,0.0763,9.9117,9.9136
1.674157247,0.1525,0.1193,9.9386,9.9405
1.692750225,0.1986,0.1598,9.9321,9.9354
1.711321514,0.1415,0.0707,9.7795,9.7808
1.729965035,0.1307,0.1465,9.8846,9.8865
1.748490885,0.0788,0.2139,10.0615,10.0641
1.767056509,0.2431,0.1635,9.8567,9.861
1.785668655,0.162,0.1776,9.8874,9.8903
1.80421871,0.1899,0.1297,9.8673,9.8699
1.822885619,0.1819,0.1597,9.9082,9.9111
1.841672526,0.1286,0.0923,9.8635,9.8648
1.860197096,0.119,0.1528,9.9598,9.9617
1.878630583,0.1317,0.1472,9.9338,9.9357
1.897030409,0.1458,0.1326,9.9856,9.9876
1.915615362,0.2003,0.1736,9.8214,9.825
1.934149046,0.1422,0.0994,9.8854,9.8869
1.952769832,0.2693,0.1135,9.8957,9.9
1.971383092,0.2334,0.1248,9.957,9.9605
1.98982277,0.2224,0.0798,9.8446,9.8474
2.008241282,0.176,0.1301,9.9984,10.0008
2.026870875,0.2577,0.0522,10.0228,10.0262
2.045484418,0.1711,0.1629,9.827,9.8298
2.064041836,0.1804,0.1229,9.8718,9.8742
2.082476122,0.1905,0.1002,9.8681,9.8705
2.101123261,0.2171,0.0876,10.1529,10.1556
2.119850451,0.2138,0.1116,9.8773,9.8803
2.138478249,0.1582,0.1485,10.067,10.0693
2.156993502,0.1554,0.1429,9.802,9.8043
2.175597957,0.214,0.0928,9.8269,9.8297
2.194061345,0.2178,0.0872,9.8542,9.857
2.212767142,0.1623,0.1473,9.8399,9.8423
2.231375326,0.1026,0.0921,9.8919,9.8929
2.24979851,0.1716,0.1234,9.8522,9.8545
2.268368443,0.2132,0.126,9.8423,9.8454
2.287014773,0.2723,0.1335,10.0203,10.0248
2.305581468,0.1221,0.1553,10.0261,10.0281
2.324153879,0.1607,0.0705,10.0014,10.003
2.342631438,0.1625,0.0446,9.9632,9.9646
2.361288093,0.2498,0.0983,9.9243,9.928
2.379823246,0.1803,0.1931,9.8713,9.8748
2.398207601,0.1366,0.2019,9.8302,9.8332
2.416770475,0.2099,0.1942,9.9487,9.9528
2.43546859,0.1618,0.1133,9.8104,9.8124
2.454029897,0.1208,0.0497,9.8265,9.8274
2.472803696,0.1374,0.0273,10.0198,10.0207
2.491446593,0.2687,0.0964,10.0871,10.0911
2.510080468,0.2012,0.1131,9.9514,9.9541
2.528667629,0.1874,0.173,10.0156,10.0188
