time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0186,-0.7001,4.1907,10.1269,10.9821
0.037232179,-0.3946,4.0898,9.9705,10.784
0.055786697,-0.7738,4.3236,9.12,10.1226
0.074411148,-1.7768,4.5523,9.4912,10.6754
0.092933621,-1.4486,4.9049,9.1689,10.4988
0.111748331,-1.3013,5.3843,8.5376,10.1772
0.13032228,-1.3288,5.4168,8.7045,10.3381
0.149012181,-1.2954,4.5902,8.2227,9.5058
0.167502918,-1.1537,4.8124,7.4395,8.9352
0.186175046,-1.5866,4.6926,8.0407,9.4441
0.204703325,-1.1818,3.9951,7.7462,8.7956
0.223164011,-1.1754,4.7353,8.0702,9.4304
0.241657502,-1.1023,4.2762,7.3434,8.5689
0.260172711,-0.8478,4.0844,7.5846,8.6561
0.278783857,-0.1714,4.2849,8.0885,9.155
0.297671436,-0.8442,3.676,7.6655,8.5432
0.316545003,-0.3785,3.3049,8.4702,9.1
0.335112818,1.3635,3.4167,8.7378,9.4806
0.35380876,0.4208,3.4087,8.8016,9.448
0.372283382,1.2296,3.0683,8.9582,9.5486
0.390672976,0.8922,3.1219,9.1135,9.6746
0.409276034,0.8142,2.8577,9.377,9.8365
0.427930663,1.1959,2.9141,9.9446,10.4315
0.446608989,0.9832,3.0592,9.2066,9.7512
0.465316959,0.8117,2.9313,10.0714,10.5207
0.483883914,0.7092,3.158,10.1412,10.6451
0.502491118,0.6546,3.9441,10.1016,10.864
0.521173242,0.1096,4.3573,10.4371,11.3107
0.539892589,-0.0727,4.4682,9.8596,10.8251
0.558401876,-0.4783,3.8296,10.5201,11.2057
0.577022944,-0.8048,4.0261,10.2381,11.0306
0.595687899,-0.1339,4.2993,10.1318,11.0071
0.614302654,-1.1843,4.8708,9.2921,10.5579
0.63284045,-0.8033,4.1232,9.2179,10.13
0.651440759,-1.3581,4.8796,9.1007,10.4152
0.670093732,-1.1888,5.5197,8.5194,10.2206
0.688617667,-1.3976,5.3825,8.1141,9.8368
0.707097943,-1.9248,4.8748,8.0787,9.6298
0.725903897,-1.3139,4.7894,7.7845,9.2338
0.74452265,-1.0239,4.9388,7.3817,8.9403
0.763216485,-1.3283,4.8626,6.906,8.55
0.781837435,-0.1424,4.2085,7.3244,8.4486
0.800542467,-0.3626,4.0674,6.94,8.0522
0.819150384,-0.1085,3.7307,7.4961,8.3739
0.837809096,0.182,3.2686,8.3499,8.9687
0.856298143,-0.5424,3.385,7.5867,8.3253
0.874721631,0.6065,3.1705,8.5329,9.1231
0.893273983,1.2874,2.724,9.05,9.5384
0.911731403,1.0045,3.1806,8.5111,9.1414
0.930119705,0.8246,3.0635,9.8217,10.3214
0.94874988,0.6443,3.1093,9.5478,10.062
0.967172944,0.636,2.7033,10.239,10.6089
0.985867893,0.5648,2.4213,10.1349,10.4354
1.004612012,0.7549,3.2851,10.0886,10.6368
1.023067713,0.4154,3.1138,9.4706,9.978
1.04169658,0.5074,3.246,10.0621,10.5849
1.060482373,0.3964,3.3589,10.5891,11.1162
1.079035175,-0.4234,3.8885,10.7707,11.459
1.09769626,-0.3933,4.6807,9.7515,10.8239
1.11653555,-0.5955,4.2826,9.9639,10.8616
1.134967835,-0.8516,4.3138,9.6112,10.5693
1.153465907,-0.8899,5.0131,9.599,10.8657
1.172122316,-1.0513,5.0082,9.2067,10.5333
1.19093956,-1.3682,4.4148,8.7669,9.9106
1.209468438,-1.5465,5.2948,8.7739,10.3638
1.228312011,-1.4015,5.7291,8.098,10.0182
1.246925207,-0.9576,4.2541,8.0644,9.1678
1.265328481,-1.7665,4.5593,8.0913,9.4539
1.284087529,-0.8775,3.9279,7.4946,8.5068
1.302641167,-1.5469,4.5759,7.5169,8.935
1.32128602,-0.7482,4.6838,7.4332,8.8176
1.339720103,-0.3113,4.1886,7.7773,8.839
1.358244777,-0.7729,4.3375,7.8508,9.0026
1.37669509,-0.0121,3.9358,7.7531,8.6948
1.395134791,-0.1764,3.9785,8.2241,9.1376
1.413744595,0.7275,3.6219,7.5323,8.3895
1.432401273,0.1086,2.9927,8.9097,9.3995
1.450946597,0.4965,3.0146,9.2269,9.7195
1.469402881,0.9344,2.6617,9.1072,9.5341
1.487875271,1.1882,2.8309,9.3364,9.8283
1.506512434,1.0277,2.9476,9.7942,10.2797
1.525123503,1.1179,2.9824,9.7641,10.2705
