time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002446,0.0373,0.1237,-0.2695,0.299
0.016596,0.0899,0.1597,-0.0759,0.198
0.017392,0.1306,0.1427,0.1114,0.223
0.026743,0.1101,0.17,0.38,0.431
0.03144,0.1385,0.1454,0.3105,0.37
0.045436,0.0036,0.1054,-0.0096,0.106
0.052115,-0.0535,0.0804,-0.2127,0.234
0.065283,-0.0385,0.0107,-0.3647,0.367
0.072606,-0.0367,0.0212,-0.313,0.316
0.084871,0.0288,0.0105,-0.0844,0.09
0.092151,0.0462,0.0261,-0.0118,0.054
0.107657,0.048,-0.0104,0.0201,0.053
0.113056,0.045,-0.024,-0.0338,0.061
0.125772,-0.0221,-0.0185,-0.1228,0.126
0.132347,-0.0306,0.0104,-0.1687,0.172
0.145517,-0.0684,0.0737,-0.1551,0.185
0.152283,0.1094,0.0262,-0.099,0.15
0.165699,0.1701,0.0499,0.0426,0.182
0.175069,0.1863,0.0749,0.1168,0.232
0.187676,0.0218,-0.0219,0.2462,0.248
0.192576,-0.0458,-0.1071,0.2371,0.264
0.207692,-0.0213,-0.1999,0.1565,0.255
0.213191,-0.0124,-0.1322,0.1575,0.206
0.227722,0.005,-0.0253,0.1154,0.118
0.232695,0.0423,0.0207,0.1495,0.157
0.245166,0.0797,0.0799,0.2957,0.317
0.252225,0.1323,0.0847,0.4153,0.444
0.267667,0.1393,0.0783,0.4705,0.497
0.272926,0.0981,0.0726,0.2896,0.314
0.287911,-0.0903,0.0211,-0.0359,0.099
0.292092,-0.1043,0.0475,-0.1111,0.16
0.320115,-0.1097,0.0609,-0.1209,0.174
0.32069,-0.0483,0.1343,-0.1712,0.223
0.325648,-0.0351,0.1243,-0.0657,0.145
0.333647,0.0223,0.1015,0.0467,0.114
0.347048,0.1206,0.0607,0.1469,0.199
0.356063,0.1398,0.0709,0.1487,0.216
0.365993,0.1107,0.1196,0.1146,0.199
0.373517,0.0617,0.1046,0.1066,0.162
0.384734,-0.0113,0.0627,0.0671,0.093
0.391515,0.0119,0.0202,0.0225,0.033
0.404683,0.1088,0.0674,0.0275,0.131
0.411755,0.1633,0.1657,0.1253,0.264
0.425577,0.2107,0.2063,0.1534,0.332
0.432224,0.237,0.0962,-0.0387,0.259
0.445707,0.2942,-0.2628,-0.1492,0.422
0.455398,0.1946,-0.1093,0.1874,0.291
0.467153,0.2732,0.0116,0.2188,0.35
0.471747,0.4158,0.0712,0.2758,0.504
0.487259,0.5332,0.071,0.249,0.593
0.492262,0.5847,-0.0262,0.3352,0.675
0.509535,0.4673,-0.1288,0.4532,0.664
0.512133,0.4616,-0.0874,0.4573,0.656
0.524689,0.463,-0.0035,0.429,0.631
0.531983,0.4248,0.0363,0.2655,0.502
0.544964,0.2301,-0.0036,-0.2386,0.331
0.552256,0.0713,-0.0389,-0.4122,0.42
0.565224,0.0216,-0.0466,-0.4504,0.453
0.572289,0.0269,-0.0069,-0.3131,0.314
0.587412,0.2545,0.184,-0.0844,0.325
0.591753,0.3313,0.2633,-0.0416,0.425
0.604975,0.3413,0.206,-0.0667,0.404
0.6175,0.266,0.2146,-0.0944,0.355
0.627782,0.2737,0.2963,-0.105,0.417
0.632404,0.305,0.3728,-0.0405,0.483
0.645542,0.1871,0.4682,0.0728,0.509
0.651937,-0.0127,0.4587,0.0223,0.459
0.667808,-0.317,0.3794,-0.1418,0.514
0.672644,-0.4189,0.3882,-0.2234,0.613
0.685166,-0.4874,0.4734,-0.1189,0.69
0.691865,-0.4383,0.4922,-0.1426,0.674
0.708026,-0.3131,0.4191,-0.1557,0.546
0.711353,-0.2784,0.3242,-0.1493,0.453
0.724861,-0.1661,0.2136,-0.0659,0.278
0.731123,-0.1366,0.2223,-0.0088,0.261
0.744491,-0.2308,0.3404,0.0318,0.412
0.75186,-0.3965,0.4258,-0.0131,0.582
0.764857,-0.6652,0.6888,-0.1865,0.976
0.771383,-0.7461,0.7798,-0.3277,1.128
0.784647,-0.8166,0.9944,-0.3941,1.346
0.792072,-0.8894,1.0895,-0.5466,1.509
0.806623,-0.3651,1.4348,-1.2738,1.953
0.81151,-0.3683,1.5344,-0.9289,1.831
0.827293,-0.3505,1.5221,-0.9264,1.816
0.834361,-0.649,1.2964,-0.4086,1.506
0.846959,-0.6475,1.305,-0.4103,1.513
0.851582,-0.3932,1.0145,0.8358,1.372
0.867242,-0.5049,1.0718,1.4081,1.84
0.872206,-0.5436,1.0505,1.5829,1.976
0.885121,-0.474,0.9247,1.5264,1.847
0.891189,-0.3297,0.9035,1.2688,1.592
0.907308,-0.2506,0.9119,0.953,1.343
0.913113,-0.2316,0.8988,0.8799,1.279
0.925799,-0.1952,0.9031,0.6879,1.152
0.931288,-0.2124,0.8758,0.4873,1.025
0.947466,-0.324,0.8108,-0.0878,0.878
0.952572,-0.3839,0.8626,-0.3305,1.0
0.967291,-0.4608,0.9153,-0.6632,1.221
0.972672,-0.465,0.9281,-0.8303,1.329
0.987265,-0.3968,0.9052,-0.9614,1.379
0.992459,-0.3171,0.8942,-1.0019,1.38
1.00825,-0.1802,0.9234,-1.0575,1.415
1.012027,-0.1449,0.9484,-1.174,1.516
1.025615,0.762,0.0801,-2.2683,2.394
1.032167,0.3237,0.3782,-2.0162,2.077
1.045291,-0.5556,1.4306,-1.5847,2.206
