time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0186,1.4728,0.1417,9.0539,9.174
0.037118606,1.3722,0.2822,9.5045,9.6072
0.055818964,1.4056,0.2312,9.1263,9.2368
0.074343107,1.4442,0.5746,9.354,9.4823
0.093070011,1.4536,0.2828,9.3891,9.5052
0.111641242,1.2749,0.3698,9.1915,9.2869
0.130116734,1.2191,0.7462,9.5443,9.6507
0.14876366,1.1699,0.6253,9.2903,9.3845
0.167452388,1.0287,0.6752,9.4025,9.4827
0.185966585,1.0778,0.2579,9.2605,9.3266
0.204572909,1.0582,-0.1493,9.1736,9.2357
0.223204755,0.8991,0.332,9.5008,9.549
0.241814318,1.4003,0.1315,9.4328,9.5371
0.260368504,1.2719,0.0414,9.4248,9.5103
0.279056666,1.2311,0.6689,9.3618,9.4661
0.297631554,1.4704,0.28,9.4716,9.5892
0.316170986,1.3642,0.3143,9.6251,9.7264
0.334594478,1.0778,0.4218,9.3498,9.4212
0.353018902,1.4895,0.8455,9.5545,9.7069
0.371640493,1.4722,0.507,9.5198,9.6463
0.390232788,1.0807,0.7545,9.4814,9.5725
0.408921532,1.5147,0.5276,9.2825,9.42
0.427634561,1.2737,0.3025,9.5484,9.6377
0.44621005,1.6024,0.4099,9.6726,9.813
0.464904915,1.3738,0.6776,9.6421,9.7631
0.483448731,1.3753,0.7315,9.4,9.5282
0.502033742,1.4383,0.851,9.8255,9.9666
0.520615893,1.3739,0.8843,9.9084,10.0423
0.539373799,1.3173,0.9895,9.6678,9.8072
0.557845951,1.1594,0.6899,10.054,10.1441
0.576451865,1.4944,1.2438,9.606,9.8008
0.594982261,2.2776,1.2967,9.5626,9.9153
0.61355236,1.8928,0.8434,9.6241,9.8447
0.632118181,2.2148,0.8231,9.8358,10.1156
0.650725388,1.822,0.6589,9.5546,9.749
0.66946008,1.834,1.0834,9.7967,10.0256
0.68825028,2.3111,1.1724,10.3051,10.6259
0.706915937,2.0807,0.9979,9.6603,9.9321
0.725418023,1.8497,1.2011,9.8243,10.0688
0.744000561,2.1997,0.8966,9.7707,10.0553
0.762626621,2.3524,1.396,9.9025,10.2733
0.781185929,1.8423,1.1231,9.9113,10.1434
0.799758221,2.2429,1.3123,9.8805,10.2165
0.818351105,1.8958,1.3201,9.974,10.238
0.837028326,2.4217,0.9078,10.108,10.4336
0.855681344,2.2386,1.4865,10.2354,10.5823
0.874220328,2.3243,1.1806,9.9984,10.3327
0.892879611,2.1565,1.3937,10.0544,10.3771
0.911652047,1.841,1.0848,10.1342,10.3571
0.930100753,2.1022,1.2822,9.8895,10.1914
0.94865702,2.3654,1.4597,10.0608,10.4377
0.967205684,2.563,1.1778,10.0155,10.4051
0.985813676,2.2016,1.1931,10.2404,10.5422
1.004231288,1.985,1.4249,10.3655,10.6496
1.022967397,2.2029,1.3659,9.9899,10.3207
1.041572076,2.2338,1.4664,10.3008,10.6418
1.06020189,2.0594,1.3177,9.8912,10.1889
1.078820121,2.0113,1.5119,10.1398,10.4473
1.097368468,2.0014,1.2602,10.1471,10.4191
1.116038333,1.9268,1.4808,9.8826,10.177
1.134638856,1.9352,1.1656,9.9767,10.2293
1.15303039,2.1972,1.2082,9.9566,10.2675
1.171619573,1.3799,1.4578,9.8919,10.0936
1.190191816,1.6931,1.1882,9.6806,9.8991
1.20886149,1.5082,1.0343,10.0402,10.2054
1.227731632,1.8847,1.5903,10.0477,10.3459
1.2463694,1.5747,1.2113,10.0349,10.2296
1.26518138,1.67,1.2852,10.1511,10.3675
1.283712757,1.7998,0.7096,9.7317,9.9221
1.302250545,1.2561,1.3983,9.9502,10.1262
1.320825902,1.3267,1.6299,10.3755,10.5862
1.339468421,1.6592,1.3169,10.1076,10.3272
1.358004361,1.135,1.3124,10.0907,10.2388
1.376443176,1.2281,0.9201,9.7858,9.9054
1.395045482,0.9777,1.018,9.8895,9.9897
1.413531182,1.5448,1.0308,9.5539,9.7327
1.432242765,1.1338,0.7591,9.966,10.059
1.450907152,1.3021,0.8392,10.067,10.1855
1.4694312,1.3528,0.6293,9.6178,9.7328
1.488076779,1.0469,0.7163,9.6393,9.7224
1.506621963,0.8209,0.93,9.7858,9.8642
1.525216744,1.1561,0.3757,9.7909,9.8661
