time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.086212890625,0.1866,0.1041,9.9781,9.9804
0.104807861328125,0.1795,0.1268,9.9781,9.9805
0.12340283203125,0.1878,0.1137,9.9625,9.9649
0.141997802734375,0.1986,0.1089,9.9685,9.9711
0.160592529296875,0.1771,0.1292,9.9733,9.9757
0.179187744140625,0.189,0.1208,9.9781,9.9806
0.197782470703125,0.1831,0.0933,9.9888,9.991
0.216377685546875,0.1807,0.1029,9.9948,9.997
0.23497265625,0.1747,0.0909,9.9948,9.9968
0.2535673828125,0.1663,0.1149,9.9793,9.9813
0.27216259765625,0.1795,0.1101,9.9781,9.9803
0.290757568359375,0.2142,0.1161,9.9673,9.9703
0.3093525390625,0.189,0.1077,9.9506,9.9529
0.327947509765625,0.1651,0.122,9.9649,9.967
0.34654248046875,0.2046,0.1244,9.9577,9.9606
0.365137451171875,0.189,0.1208,9.9541,9.9567
0.383732421875,0.195,0.1101,9.9601,9.9626
0.40232763671875,0.1926,0.1268,9.9709,9.9736
0.420922607421875,0.1819,0.1292,9.9709,9.9734
0.439517333984375,0.189,0.1232,9.9781,9.9806
0.458112548828125,0.1795,0.1125,9.9685,9.9707
0.47670751953125,0.1783,0.1125,9.9769,9.9791
0.495302490234375,0.2189,0.1017,9.9912,9.9941
0.5138974609375,0.2034,0.134,9.9829,9.9858
0.532492431640625,0.1507,0.1472,9.9769,9.9791
0.551087646484375,0.195,0.1268,9.9924,9.9951
0.5696826171875,0.2273,0.1029,9.9697,9.9728
0.588277587890625,0.1926,0.1077,9.9757,9.9781
0.606872802734375,0.1603,0.1017,9.9805,9.9823
0.625467529296875,0.1902,0.14,9.9829,9.9856
0.644062744140625,0.2142,0.1256,9.9852,9.9883
0.66265771484375,0.1926,0.0849,9.9817,9.9839
0.6812529296875,0.1531,0.0969,9.9697,9.9713
0.699847900390625,0.1699,0.134,9.9721,9.9744
0.718443115234375,0.2142,0.134,9.9721,9.9753
0.7370380859375,0.1831,0.1053,9.9601,9.9624
0.755633056640625,0.1639,0.0945,9.9577,9.9595
0.774228271484375,0.1866,0.1113,9.9577,9.9601
0.7928232421875,0.1926,0.1352,9.9565,9.9593
0.81141845703125,0.1986,0.1244,9.9553,9.9581
0.830013427734375,0.1783,0.122,9.9697,9.972
0.8486083984375,0.1699,0.1005,9.9673,9.9693
0.86720361328125,0.2118,0.0993,9.9577,9.9605
0.885798583984375,0.1902,0.146,9.9613,9.9642
0.904393798828125,0.1651,0.1436,9.9661,9.9685
0.92298876953125,0.1771,0.0969,9.9685,9.9705
0.941583984375,0.201,0.1053,9.9601,9.9627
0.96017919921875,0.1962,0.1316,9.9733,9.9761
0.978774169921875,0.1759,0.1376,9.9721,9.9746
0.997369384765625,0.1902,0.1184,9.9649,9.9674
1.01596435546875,0.1819,0.1208,9.9673,9.9697
1.0345595703125,0.1926,0.1065,9.9649,9.9673
1.053154541015625,0.1735,0.0969,9.9625,9.9645
1.07174951171875,0.1974,0.1268,9.9613,9.9641
1.0903447265625,0.1986,0.1364,9.9841,9.987
1.10893994140625,0.1687,0.0981,9.9721,9.974
1.12753515625,0.1831,0.1256,9.9625,9.965
1.146130126953125,0.1998,0.1388,9.9661,9.9691
1.164725341796875,0.1962,0.1244,9.9709,9.9736
1.1833203125,0.1986,0.1184,9.9613,9.964
1.20191552734375,0.1831,0.1089,9.9709,9.9732
1.2205107421875,0.189,0.1196,9.9613,9.9638
1.239105712890625,0.1986,0.1113,9.9589,9.9615
1.257701171875,0.1974,0.1244,9.9637,9.9664
1.276296142578125,0.1831,0.1101,9.9625,9.9648
1.294891357421875,0.1854,0.1113,9.9661,9.9685
1.313486572265625,0.5779,0.0072,10.7366,10.7521
1.33208154296875,-0.2034,0.2417,9.3823,9.3876
1.3506767578125,0.3505,0.0658,10.27,10.2762
1.369271728515625,0.134,0.134,9.8943,9.8961
1.3878671875,0.1819,0.128,9.9709,9.9734
1.406462158203125,0.2261,0.1041,10.0415,10.0446
1.425057373046875,0.1268,0.134,9.9015,9.9032
1.443652587890625,0.1962,0.1113,10.0223,10.0249
1.46224755859375,0.1854,0.1041,9.9721,9.9744
1.4808427734375,0.1711,0.1137,9.9601,9.9622
1.49943798828125,0.1651,0.1005,9.9769,9.9787
1.518033203125,0.1699,0.1292,9.9565,9.9588
1.536628173828125,0.1771,0.1125,9.9613,9.9635
1.5552236328125,0.1902,0.1089,9.9541,9.9566
1.573818603515625,0.1723,0.1184,9.9326,9.9348
1.5924140625,0.1854,0.1244,9.9482,9.9507
1.611009033203125,0.1842,0.1244,9.9254,9.9279
1.62960400390625,0.1783,0.1244,9.9446,9.9469
1.64819921875,0.1831,0.0933,9.935,9.9371
1.66679443359375,0.189,0.1412,9.9278,9.9306
1.685389892578125,0.1831,0.1232,9.9422,9.9446
1.70398486328125,0.1807,0.134,9.9398,9.9423
1.722580078125,0.1783,0.1208,9.9398,9.9421
1.74117529296875,0.1854,0.1029,9.9541,9.9564
1.759770263671875,0.1998,0.1352,9.9494,9.9523
1.778365478515625,0.1783,0.1376,9.947,9.9495
1.796960693359375,0.1831,0.1196,9.9434,9.9458
1.815555908203125,0.1866,0.1125,9.9673,9.9697
1.834151123046875,0.1759,0.1077,9.9374,9.9395
1.852746337890625,0.1795,0.1172,9.9637,9.966
1.871341552734375,0.1878,0.1172,9.9589,9.9614
1.8899365234375,0.2034,0.1268,9.9398,9.9427
1.90853173828125,0.2094,0.1113,9.9434,9.9462
1.927126953125,0.1842,0.1077,9.9338,9.9361
1.94572216796875,0.1663,0.1244,9.9434,9.9455
1.964317138671875,0.1866,0.1196,9.9422,9.9446
1.98291259765625,0.1711,0.1184,9.9422,9.9444
2.0015078125,0.1854,0.1065,9.9482,9.9505
2.02010302734375,0.1878,0.1256,9.9386,9.9412
2.038697998046875,0.1795,0.1244,9.935,9.9374
2.057293212890625,0.1866,0.122,9.9398,9.9423
2.075888427734375,0.1699,0.1137,9.935,9.9371
2.0944833984375,0.1819,0.1244,9.9087,9.9111
2.113078857421875,0.1866,0.1089,9.9242,9.9266
2.131673828125,0.1627,0.1448,9.929,9.9314
2.150269287109375,0.189,0.1364,9.929,9.9318
2.1688642578125,0.1819,0.122,9.9206,9.9231
2.18745947265625,0.1914,0.1268,9.9254,9.9281
2.2060546875,0.1759,0.1232,9.9278,9.9301
2.22464990234375,0.1902,0.1304,9.935,9.9377
2.2432451171875,0.1914,0.14,9.9398,9.9426
2.261840087890625,0.1938,0.1376,9.9386,9.9414
2.280435546875,0.1974,0.1005,9.9266,9.9291
2.299030517578125,0.1854,0.1184,9.923,9.9255
2.3176259765625,0.1723,0.1579,9.947,9.9497
2.336220947265625,0.1819,0.1316,9.9278,9.9304
2.354816162109375,0.1854,0.122,9.9266,9.9291
2.373411376953125,0.1819,0.1149,9.929,9.9313
2.39200634765625,0.1986,0.1089,9.9302,9.9328
2.410601806640625,0.1819,0.1436,9.9183,9.921
2.42919677734375,0.1902,0.1292,9.9386,9.9412
2.4477919921875,0.1699,0.1232,9.9278,9.93
2.46638720703125,0.1687,0.1125,9.941,9.943
2.484982421875,0.1831,0.1292,9.9194,9.922
2.50357763671875,0.1938,0.1208,9.9338,9.9364
2.522172607421875,0.1723,0.1328,9.9218,9.9242
2.54076806640625,0.1819,0.1161,9.9314,9.9338
2.559363037109375,0.1735,0.1113,9.923,9.9252
2.577958251953125,0.1699,0.1268,9.9338,9.9361
2.596553466796875,0.1663,0.1292,9.9147,9.9169
2.6151484375,0.1878,0.1436,9.9123,9.9151
2.633743896484375,0.1878,0.1328,9.9171,9.9197
2.6523388671875,0.1878,0.1304,9.929,9.9317
2.67093408203125,0.1747,0.1113,9.9314,9.9336
2.689529296875,0.1723,0.1304,9.9242,9.9266
2.70812451171875,0.1962,0.1184,9.9206,9.9233
2.726719482421875,0.1639,0.1149,9.9254,9.9274
2.745314697265625,0.1747,0.1268,9.9326,9.935
2.763909912109375,0.1831,0.1196,9.9218,9.9242
2.782505126953125,0.1831,0.1268,9.9242,9.9267
2.801100341796875,0.1831,0.1244,9.9254,9.9279
2.819695556640625,0.1807,0.1328,9.929,9.9315
2.838290771484375,0.1603,0.1232,9.9242,9.9263
2.8568857421875,0.1831,0.1328,9.9254,9.928
2.875480712890625,0.1854,0.1304,9.9242,9.9268
2.894076171875,0.1914,0.1172,9.9123,9.9148
2.91267138671875,0.1878,0.1292,9.9242,9.9268
2.9312666015625,0.1723,0.1208,9.923,9.9253
