time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003455,0.0373,-0.0873,0.3203,0.334
0.014018,-0.0044,-0.0115,0.5785,0.579
0.022117,-0.0801,0.1073,0.2624,0.295
0.029547,-0.1207,0.1232,-0.0126,0.173
0.042451,-0.1063,0.0794,-0.3713,0.394
0.049648,-0.0785,0.0145,-0.2992,0.31
0.063453,0.0056,-0.0595,0.0169,0.062
0.069727,0.0189,-0.0395,0.1675,0.173
0.08197,0.0194,0.0244,0.2774,0.279
0.091356,0.0029,0.0407,0.2437,0.247
0.102776,0.0233,0.0569,0.1432,0.156
0.109358,0.0296,0.0277,0.026,0.048
0.123029,0.0266,-0.009,-0.0385,0.048
0.129525,0.0267,-0.0154,0.0119,0.033
0.142102,0.0264,-0.0149,0.0118,0.033
0.14992,-0.0115,0.0327,0.1123,0.118
0.161689,-0.0186,0.028,0.1314,0.136
0.169659,-0.017,0.0292,0.1194,0.124
0.182166,-0.0428,0.0029,0.1026,0.111
0.191435,-0.0295,0.0095,0.0213,0.038
0.203437,-0.0211,0.0231,-0.0218,0.038
0.210363,-0.0039,0.0376,0.0405,0.055
0.22294,0.0126,0.0409,0.1219,0.129
0.235232,0.0214,0.0158,0.1602,0.162
0.243832,0.0255,0.0097,0.0931,0.097
0.251766,0.0395,0.0009,0.0045,0.04
0.26394,0.0194,0.0019,0.0644,0.067
0.271699,-0.0006,0.0202,0.0572,0.061
0.283658,-0.0442,0.036,0.1002,0.115
0.289561,-0.0511,0.0467,0.0643,0.095
0.304173,-0.019,0.0091,0.1195,0.121
0.309937,-0.0061,-0.0089,0.0884,0.089
0.322964,0.0377,-0.0071,0.0573,0.069
0.332671,0.0372,-0.0168,0.0525,0.066
0.34381,0.0337,0.0172,0.074,0.083
0.349967,0.0254,0.0101,0.1218,0.125
0.362551,-0.0047,0.0029,0.0787,0.079
0.37065,0.0282,0.0169,0.0547,0.064
0.382892,-0.0109,0.0093,0.0811,0.082
0.390622,0.0052,-0.0126,0.0403,0.043
0.403418,-0.0194,0.0019,0.0691,0.072
0.410679,-0.0222,0.0525,0.0475,0.074
0.421963,-0.0461,0.0425,0.0906,0.11
0.431284,-0.0524,0.0223,0.1002,0.115
0.442053,-0.0317,-0.0076,0.0308,0.045
0.449191,-0.0133,-0.018,0.0357,0.042
