time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.276594,-0.0108,-0.0078,0.0777,0.079
1.285822,-0.006,-0.0147,0.1208,0.122
1.294056,-0.0133,-0.0071,0.1041,0.105
1.306524,-0.011,-0.0068,0.0945,0.095
1.315929,-0.0182,-0.0113,0.0753,0.078
1.32648,-0.0178,0.0227,0.0777,0.083
1.334377,-0.0149,0.0181,0.0825,0.086
1.346912,-0.0261,-0.0179,0.1137,0.118
1.353779,-0.0228,-0.0057,0.0826,0.086
1.367506,-0.0146,-0.0149,0.0874,0.09
1.377932,-0.0235,0.0023,0.109,0.111
1.386291,-0.0106,-0.014,0.0779,0.08
1.39471,-0.0384,-0.0135,0.0922,0.101
1.405914,-0.0229,-0.0055,0.1306,0.133
1.413094,-0.0262,0.0,0.0708,0.075
1.426424,0.0015,-0.0091,0.0804,0.081
1.433078,-0.0048,0.0058,0.1139,0.114
1.445934,0.0222,0.0085,0.1259,0.128
1.453965,0.0059,-0.0033,0.1259,0.126
1.466294,0.0154,0.0041,0.0708,0.073
1.488618,0.0202,0.0259,0.0732,0.08
1.489507,0.0244,0.0183,0.0876,0.093
1.50531,0.0211,0.0107,0.1235,0.126
1.506479,-0.0062,-0.0185,0.1115,0.113
1.51393,0.0076,-0.0089,0.0851,0.086
1.526858,-0.0124,0.0104,0.1186,0.12
1.534381,-0.0242,-0.011,0.0803,0.085
1.545903,-0.0194,0.0082,0.042,0.047
1.553059,-0.0148,0.0084,0.1521,0.153
1.565589,0.0187,0.0109,0.1043,0.106
1.582127,0.0162,0.0038,0.1497,0.151
1.589396,0.0187,0.0112,0.1497,0.151
1.596155,0.0156,0.0179,0.1066,0.109
1.605775,0.0125,0.0079,0.1449,0.146
1.613108,0.0045,-0.007,0.0707,0.071
1.62717,0.0301,0.0072,0.0707,0.077
1.636454,0.0148,-0.0169,0.0754,0.079
1.645778,0.0281,0.0119,0.1137,0.118
1.653508,0.0101,-0.0049,0.0802,0.081
1.667322,0.0017,0.0071,0.0801,0.08
