time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.124171875,1.8449,3.0688,7.4213,8.24
0.14276513671875,1.6355,3.1621,7.9813,8.7392
0.161358642578125,0.5324,3.2997,9.6275,10.1912
0.179951904296875,-1.2036,3.527,10.9735,11.589
0.198545166015625,-3.1777,3.6718,11.202,12.2092
0.217138427734375,-3.9242,3.4337,10.3693,11.6066
0.23573193359375,-3.2662,3.0891,9.8465,10.8242
0.2543251953125,-2.4897,2.1799,9.8955,10.4342
0.272918701171875,-1.4943,1.5386,9.8309,10.0622
0.29151220703125,-0.256,1.8221,9.1346,9.3181
0.31010546875,0.2835,2.5172,8.1823,8.5654
0.32869873046875,0.6855,3.1394,7.7515,8.3912
0.3472919921875,0.8495,3.6072,7.7994,8.635
0.36588525390625,0.6233,3.8429,7.937,8.8404
0.384478759765625,0.1974,3.874,8.3833,9.2372
0.403072021484375,-0.2345,3.8429,8.9755,9.7664
0.421665283203125,-0.6772,3.7555,9.5845,10.3162
0.4402587890625,-1.0373,3.6335,10.4566,11.1184
0.45885205078125,-1.1079,3.2841,11.0225,11.5546
0.477445556640625,-0.6401,2.8845,11.1841,11.5678
0.496038818359375,-0.4499,2.9061,11.2834,11.6603
0.51463232421875,-0.7059,3.1083,11.3133,11.7537
0.5332255859375,-0.7693,3.119,10.611,11.0866
0.55181884765625,-0.7765,3.2877,9.8919,10.4529
0.570412353515625,-1.0086,3.3751,9.4181,10.0553
0.589005615234375,-1.0074,3.4002,8.9659,9.6418
0.607598876953125,-0.8841,3.3799,8.4335,9.1285
0.626192138671875,-0.5683,3.3739,7.9382,8.6441
0.644785400390625,-0.3876,3.3009,8.0231,8.6843
0.66337890625,-0.481,3.0772,8.9204,9.4485
0.68197216796875,-0.4642,2.8941,9.5402,9.9803
0.700565673828125,-0.2309,2.9551,9.4313,9.8861
0.7191591796875,-0.1364,3.253,8.9719,9.5444
0.73775244140625,0.0586,3.6514,8.3462,9.1102
0.756345703125,0.603,3.9876,7.9382,8.9039
0.77493896484375,1.0588,4.3382,8.1476,9.2911
0.7935322265625,1.3208,4.8203,8.8463,10.1605
0.812125732421875,1.5601,5.013,8.613,10.087
0.830718994140625,1.4871,4.9184,8.126,9.6143
0.8493125,1.206,4.544,8.7182,9.905
0.86790576171875,1.4046,3.7352,10.1575,10.9133
0.8864990234375,2.0626,3.1537,11.0405,11.6659
0.905092529296875,2.6058,3.015,10.6217,11.3447
0.923685791015625,2.5866,3.3117,9.7089,10.5792
0.942279296875,2.4933,3.466,8.924,9.8928
0.96087255859375,3.0508,3.6072,8.3079,9.5572
0.9794658203125,3.6359,3.7866,7.8078,9.4085
0.998059326171875,3.8106,3.9936,7.8353,9.5844
1.016652587890625,3.3248,3.9625,8.2612,9.747
1.035245849609375,2.5639,3.8369,9.1813,10.2757
1.053839111328125,1.8808,3.6419,10.2676,11.0555
1.0724326171875,1.1366,3.4528,10.8754,11.4668
1.09102587890625,0.6532,3.4851,10.2568,10.8524
1.109619384765625,0.8782,3.6658,8.8534,9.6225
1.128212646484375,1.2981,3.7436,7.7492,8.7034
1.14680615234375,1.1617,3.8788,7.8018,8.7899
1.1653994140625,0.9583,4.051,8.5029,9.4672
1.183992919921875,0.8877,4.2066,9.1155,10.0784
1.202586181640625,1.1079,4.2951,8.8941,9.9389
1.221179443359375,1.5482,4.3274,8.1787,9.3816
1.239772705078125,1.8927,4.3214,7.6522,8.9897
1.258365966796875,1.8999,4.3872,7.5829,8.9642
1.27695947265625,1.7061,4.4303,7.9071,9.2228
1.295552734375,1.3962,4.4794,8.4311,9.6487
1.31414599609375,0.8231,4.6768,8.7314,9.9392
1.33273974609375,0.481,4.794,8.6536,9.9045
1.3513330078125,0.4331,4.8263,8.8283,10.0708
1.36992626953125,0.3936,4.526,9.1813,10.2438
1.38851953125,0.6832,4.3226,9.2124,10.199
1.40711279296875,0.8291,4.1946,8.8881,9.8631
1.425706298828125,0.7513,4.2461,8.9934,9.9737
1.444299560546875,0.5085,4.1862,9.4756,10.3716
1.462892822265625,0.4594,4.1468,9.8489,10.6961
1.481486328125,0.341,4.2497,9.6084,10.5117
1.50007958984375,0.1807,4.5846,8.9587,10.0653
1.5186728515625,0.0371,4.8156,8.5962,9.8532
1.5372666015625,-0.2333,4.8431,8.9312,10.1625
1.55585986328125,-0.4032,4.8503,9.472,10.6492
1.574453125,-0.1041,5.0656,9.5294,10.7926
1.59304638671875,0.0371,5.1781,9.3679,10.7038
1.611639892578125,-0.2728,5.0776,9.3679,10.659
1.630233154296875,-0.8997,4.6193,9.387,10.5007
1.648826416015625,-1.5111,4.0044,9.9242,10.8078
1.667419921875,-1.6367,3.2782,10.7689,11.3752
1.68601318359375,-0.6712,2.5854,10.9053,11.2277
1.7046064453125,0.8471,2.3318,9.9171,10.2227
1.723199951171875,1.5697,2.5615,8.5795,9.0902
1.74179345703125,1.7145,3.1717,7.7492,8.5468
1.76038671875,1.3268,3.6742,7.6594,8.5981
1.77897998046875,0.5228,3.9051,8.1009,9.0082
1.7975732421875,-0.2118,4.0953,8.4754,9.4153
1.816166748046875,-0.7023,4.1527,8.6501,9.6209
1.834760009765625,-0.7872,3.868,9.1202,9.9378
1.853353271484375,-0.2261,3.2076,9.7472,10.2639
1.87194677734375,0.6843,2.5603,9.7424,10.0964
1.8905400390625,1.5649,2.3641,9.3117,9.7337
1.90913330078125,1.858,2.5938,8.8319,9.3906
1.927726806640625,1.6463,3.1561,8.394,9.1176
1.9463203125,1.4453,3.6395,7.8329,8.7572
1.96491357421875,1.1964,4.0726,7.4788,8.5994
1.9835068359375,0.9344,4.3525,7.6654,8.8643
2.002100341796875,0.9918,4.3035,8.4072,9.4966
2.020693603515625,1.3316,3.923,8.8176,9.7423
2.039286865234375,1.6056,3.6814,8.9228,9.7851
2.05788037109375,1.5362,3.6096,9.2435,10.0414
2.0764736328125,1.4225,3.6634,9.4122,10.1997
2.09506689453125,1.3639,3.996,9.6311,10.516
2.113660400390625,1.4106,4.2999,9.6048,10.6175
2.132253662109375,1.4189,4.5511,9.6646,10.7764
2.150846923828125,1.3962,4.465,9.4684,10.5611
2.1694404296875,1.3807,4.337,9.4158,10.4581
2.188033935546875,1.2634,4.1647,9.8142,10.7359
2.206627197265625,1.4692,3.8357,10.611,11.3782
2.225220458984375,2.0901,3.5844,10.8323,11.5998
2.243813720703125,2.8582,3.7866,10.3741,11.4074
2.2624072265625,3.0281,4.1133,9.7854,11.0383
2.28100048828125,3.015,4.3693,9.551,10.9271
2.29959375,3.1047,4.282,9.935,11.2552
2.318187255859375,2.8798,3.8309,10.7749,11.7927
2.336780517578125,2.7171,3.4445,11.5633,12.3676
2.3553740234375,2.6931,3.1884,11.9282,12.6373
2.373967529296875,2.6249,2.7888,11.4365,12.0607
2.392560791015625,2.6225,2.5711,10.6624,11.2772
2.411154052734375,2.5639,2.5699,9.9099,10.5538
2.42974755859375,2.3581,2.8283,9.1298,9.8445
2.4483408203125,2.2205,3.0293,8.7099,9.4852
2.46693408203125,1.986,3.0532,8.6178,9.3559
2.48552734375,1.8461,2.9264,8.6178,9.2864
2.504120849609375,1.5362,2.9133,8.4873,9.104
2.522714111328125,1.4572,2.8032,8.7697,9.3214
2.541307373046875,1.608,2.4479,9.259,9.7112
2.55990087890625,1.5649,2.254,9.3129,9.7087
2.578494384765625,1.4333,2.3509,8.9527,9.3666
2.597087646484375,1.3149,2.607,8.345,8.841
2.61568115234375,1.3149,3.0305,7.6929,8.3722
2.6342744140625,1.0241,3.4361,7.1892,8.0337
2.65286767578125,0.6843,3.6694,6.9416,7.8815
2.671461181640625,0.6006,3.7232,6.8913,7.8558
2.690054443359375,0.6162,3.7711,6.743,7.7504
2.708647705078125,0.6975,3.807,6.2979,7.3921
2.7272412109375,0.8566,3.9254,6.1699,7.3628
2.74583447265625,1.0899,3.8812,6.2477,7.4354
2.764427734375,1.2263,3.8536,6.6042,7.744
2.783021240234375,1.0062,3.8632,6.9835,8.044
2.80161474609375,0.8375,3.9912,7.3292,8.3874
2.8202080078125,0.8148,3.9218,7.4512,8.4597
2.83880126953125,0.877,3.7436,7.675,8.5842
2.857394775390625,0.8937,3.5426,8.2684,9.0396
2.875988037109375,1.0421,3.2841,9.1382,9.7662
2.894581298828125,1.4859,3.143,9.7759,10.3756
2.9131748046875,1.8867,3.2028,9.8812,10.5572
2.93176806640625,1.8867,3.3332,10.1252,10.8254
2.950361328125,1.3232,3.4528,10.7486,11.3668
2.968954833984375,0.4187,3.4935,11.5107,12.0364
2.98754833984375,-0.1077,3.4696,11.7416,12.244
3.0061416015625,-0.1232,3.5773,11.5107,12.0544
3.024735107421875,0.0514,3.5976,11.1529,11.7189
3.043328369140625,0.4487,3.5785,10.5763,11.1743
3.061921630859375,0.7178,3.7196,9.8943,10.5947
3.08051513671875,0.664,3.9673,9.411,10.2346
3.0991083984375,0.4008,4.0953,9.5019,10.3546
3.11770166015625,0.128,4.1001,9.8859,10.7032
3.136294921875,0.0897,4.014,9.935,10.7156
3.154888427734375,0.2154,3.9613,9.5904,10.3786
3.173481689453125,0.3936,3.7819,9.1657,9.9231
3.192074951171875,0.6532,3.588,8.8774,9.5973
3.210668701171875,0.8674,3.4576,8.5496,9.263
3.229261962890625,0.9212,3.4576,8.0818,8.8385
3.247855224609375,0.8518,3.5079,7.6762,8.4826
3.26644873046875,0.5133,3.6503,7.6822,8.5208
3.2850419921875,0.4032,3.6742,7.9789,8.7934
3.30363525390625,0.5791,3.3523,8.4455,9.1049
3.322228759765625,0.6843,2.997,8.7721,9.2952
3.340822021484375,0.8483,2.7374,9.1286,9.5679
3.359415283203125,0.8853,2.5651,9.1825,9.575
3.3780087890625,0.9679,2.5507,9.0413,9.4439
3.396602294921875,1.054,2.6034,9.1657,9.5864
3.415195556640625,1.0959,2.668,9.6144,10.0377
3.4337890625,1.1844,2.7147,9.8429,10.2788
3.45238232421875,1.1282,2.8487,9.8788,10.343
3.4709755859375,0.5874,3.0903,9.6718,10.1705
3.489569091796875,-0.1137,3.3966,9.5892,10.1737
3.508162353515625,-0.5037,3.3272,9.9506,10.5042
3.526755615234375,-0.6748,3.1621,10.5978,11.0801
3.54534912109375,-0.5707,3.1992,11.2187,11.6799
3.5639423828125,-0.3087,3.5521,10.9412,11.5075
3.58253564453125,0.2919,3.9075,9.7603,10.5175
3.60112890625,0.6843,4.3358,9.6957,10.643
3.61972265625,0.457,4.0822,10.6253,11.3917
3.63831591796875,0.4175,3.527,11.9749,12.4905
3.6569091796875,0.7238,3.1035,13.1378,13.5188
3.675502685546875,1.1342,2.6381,13.1605,13.4702
3.694095947265625,1.6487,2.4335,12.3302,12.6757
3.712689208984375,2.1739,2.2409,11.6351,12.0467
3.73128271484375,2.2397,2.0183,11.4915,11.8805
3.7498759765625,1.6439,1.8676,11.7117,11.973
3.76846923828125,0.999,1.9609,11.4999,11.7086
3.787062744140625,0.3541,2.3019,11.1589,11.3994
3.80565625,-0.061,2.3557,10.4865,10.7481
3.824249755859375,-0.1878,2.2732,9.6897,9.9546
3.842843017578125,-0.3182,2.2516,8.9683,9.2521
