time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002548,0.2321,0.1317,0.756,0.802
0.009505,0.2071,0.0064,0.8667,0.891
0.018473,0.2127,-0.1323,0.725,0.767
0.026496,0.0833,-0.1553,0.5024,0.532
0.040755,-0.1013,-0.0919,0.0505,0.146
0.046949,-0.1749,0.0552,0.0573,0.192
0.05938,-0.2472,0.4701,0.2112,0.572
0.068522,-0.1636,0.3764,0.2631,0.488
0.081032,-0.2496,0.1608,0.2445,0.385
0.08689,-0.2439,0.0634,0.0525,0.257
0.09946,-0.0798,0.0332,-0.1889,0.208
0.108322,0.0523,0.2198,-0.0897,0.243
0.120331,-0.0865,0.2229,0.2764,0.366
0.12817,-0.089,0.2018,0.4908,0.538
0.13876,-0.0065,0.1601,0.854,0.869
0.147367,-0.0411,0.2212,1.0701,1.093
0.159975,-0.3283,0.4418,1.3553,1.463
0.169146,-0.3265,0.5869,1.4038,1.556
0.181749,-0.3242,0.6491,1.1569,1.366
0.187105,-0.2746,0.6342,0.9132,1.145
0.201985,-0.0666,0.8528,0.476,0.979
0.209014,0.3135,0.787,0.5224,0.995
0.219468,0.8646,0.0593,0.3821,0.947
0.227306,0.7017,-0.2032,-0.2132,0.761
0.242503,1.1276,-0.3062,-0.0858,1.172
0.248731,1.1418,-0.4176,-0.0239,1.216
0.259191,0.9003,-0.5368,0.2266,1.072
0.269082,0.846,-0.5185,0.2231,1.017
0.281084,0.2241,-0.6385,1.3527,1.512
0.286519,-0.4477,-1.2507,1.9451,2.355
0.301418,-0.7945,-1.4793,0.9562,1.932
0.308891,-0.5893,-0.8245,0.5736,1.164
0.318995,-0.0112,-0.5616,0.1897,0.593
0.326991,0.1951,-0.2851,0.1387,0.372
0.339849,0.1313,0.2176,0.2507,0.357
0.346943,0.1473,0.4385,-0.0968,0.473
0.360067,-0.0552,0.897,-0.9085,1.278
0.3667,-0.6574,-0.1085,-1.1108,1.295
0.380798,-0.7585,-1.0158,-1.6599,2.089
0.386638,-0.324,-1.0716,-1.4257,1.813
0.400427,0.351,-0.8003,-1.7121,1.922
0.408912,0.5439,-0.9084,-0.9246,1.406
0.419389,1.0096,-1.3467,0.1876,1.694
0.427952,0.8791,-0.9927,-0.112,1.331
0.439328,0.0039,-0.2682,-0.3399,0.433
0.44718,-0.2068,0.1142,-0.8369,0.87
0.459244,-0.9204,0.4503,-0.4864,1.134
0.469582,-1.4136,0.4595,-0.4844,1.563
0.480356,-2.163,0.3197,-0.1947,2.195
0.487187,-1.9379,0.0246,0.1155,1.941
0.501545,-0.2149,-0.6703,0.2512,0.747
