time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0968134765625,0.4104,4.1515,6.5994,7.8074
0.11540625,1.0038,3.9242,6.3757,7.5536
0.133999267578125,0.5743,3.6885,6.3589,7.3737
0.152592041015625,0.0419,3.8847,7.2658,8.2392
0.17118505859375,0.6975,3.9159,8.1607,9.0784
0.18977783203125,1.5769,3.5821,7.4441,8.4102
0.208370849609375,1.4668,3.1549,6.6473,7.5027
0.226963623046875,-0.0179,3.2722,7.7886,8.4481
0.245556640625,-0.3111,2.6836,8.1751,8.6099
0.264149658203125,-0.6221,1.5111,8.0973,8.2606
0.282742431640625,-0.1639,1.5661,10.1121,10.2339
0.301335205078125,1.2132,2.5448,11.5418,11.8811
0.31992822265625,3.6514,3.4756,9.0209,10.3339
0.33852099609375,2.5292,4.3573,11.2642,12.3396
0.357114013671875,2.7159,1.0636,15.5868,15.8574
0.37570703125,3.9613,0.079,19.2203,19.6245
0.3942998046875,6.9416,2.3222,21.7101,22.9108
0.412892578125,8.284,3.9039,21.5737,23.4369
0.431485595703125,4.4698,3.9852,19.4824,20.3819
0.45007861328125,0.6353,4.1264,20.0566,20.4866
0.46867138671875,-1.188,5.6267,17.1529,18.0913
0.487264404296875,-1.0457,7.3639,13.2371,15.1836
0.505857177734375,0.5336,7.998,8.9874,12.0427
0.524449951171875,2.0794,6.9751,6.1555,9.5324
0.54304296875,1.5661,3.2997,5.9091,6.9468
0.561635986328125,-0.743,1.2072,5.4018,5.5847
0.580228759765625,-2.2146,0.3362,4.0869,4.6605
0.598821533203125,-2.5232,0.1196,2.534,3.578
0.61741455078125,-0.987,0.0921,0.7932,1.2696
0.636007568359375,-0.2213,0.317,-1.1342,1.1983
0.654600341796875,-0.2871,0.6999,-2.4191,2.5347
0.673193115234375,-0.3302,1.0768,-2.5376,2.7763
0.6917861328125,0.1819,1.3184,-1.4907,1.9984
0.71037890625,0.6867,1.3675,-0.7023,1.6837
0.728971923828125,1.3795,1.1725,-0.0048,1.8104
0.74756494140625,1.6128,0.6568,0.6461,1.8574
0.7754541015625,1.2622,-0.0215,0.8554,1.5249
0.794047119140625,1.4931,0.2477,2.138,2.6195
0.812639892578125,1.6164,0.4798,4.2616,4.583
0.831232666015625,1.9155,0.7262,8.2564,8.5068
0.84982568359375,2.4347,1.4847,14.3103,14.5916
0.868418701171875,0.317,5.4688,21.8644,22.5402
0.887011474609375,-5.2977,10.3681,29.738,31.9361
0.905604248046875,-5.3252,10.751,34.4866,36.5139
0.924197265625,-1.4177,7.5829,36.4929,37.2994
0.942790283203125,-2.3222,7.6391,30.8961,31.9111
0.961383056640625,-4.2425,10.5607,18.4199,21.6523
0.979975830078125,-4.6816,10.6899,12.3278,16.9755
0.99856884765625,-3.4612,8.8044,11.123,14.602
1.01716162109375,-0.8076,5.4401,9.8429,11.2751
1.035754638671875,-0.0706,2.5938,7.3866,7.8291
1.054347412109375,-0.3278,0.7932,4.1659,4.2534
1.0729404296875,-1.3065,-0.39,1.6941,2.1746
