time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.035007080078125,1.2921,0.5288,9.3787,9.482
0.05360009765625,1.9537,0.3984,10.2114,10.4042
0.072193359375,2.1009,0.4439,10.6253,10.8401
0.090786376953125,2.0351,0.457,10.4184,10.6251
0.10937939453125,1.718,0.4379,9.996,10.152
0.12797265625,1.6558,0.609,9.3523,9.5173
0.146565673828125,1.8616,0.6544,8.7063,8.9271
0.165158935546875,1.9454,0.7418,8.7027,8.9483
0.183751953125,1.6989,0.6126,9.484,9.6544
0.20234521484375,1.7515,0.5204,10.5153,10.6728
0.220938232421875,2.1165,0.5503,10.4207,10.6477
0.239531494140625,2.0758,0.6461,9.7687,10.0077
0.25812451171875,1.7898,0.6556,9.46,9.6502
0.276717529296875,1.6307,0.7155,9.2447,9.4146
0.295310791015625,1.6618,0.7406,9.4505,9.624
0.313904052734375,1.7037,0.7095,9.7232,9.8968
0.3324970703125,1.7276,0.7226,9.6419,9.8221
0.351090087890625,1.6822,0.7657,9.6072,9.7833
0.369683349609375,1.7803,0.7047,10.2664,10.4434
0.3882763671875,1.9956,0.6126,10.4507,10.6571
0.406869873046875,1.8628,0.6377,9.862,10.0566
0.425462890625,1.6606,0.7621,9.2865,9.4646
0.444055908203125,1.7288,0.7765,9.5521,9.7383
0.462649169921875,1.4979,0.719,9.7998,9.9397
0.481242431640625,1.3436,0.7657,10.1611,10.2781
0.49983544921875,1.5326,0.786,10.1587,10.3037
0.518428466796875,1.5805,0.7501,9.9852,10.1373
0.537021728515625,1.5876,0.8016,9.6132,9.7763
0.55561474609375,1.5314,0.9835,9.5055,9.6782
0.5742080078125,1.5649,1.0169,9.6658,9.8443
0.592801025390625,1.6068,0.9775,9.5186,9.7027
0.611394287109375,1.6415,0.9751,9.2435,9.4386
0.6299873046875,1.6223,0.9679,9.4229,9.6104
0.648580322265625,1.5482,0.8818,9.8895,10.0487
0.667173583984375,1.6869,0.859,10.0726,10.2489
0.6857666015625,1.6965,0.8877,9.9817,10.1636
0.70435986328125,1.6331,0.8925,9.9314,10.1043
0.722952880859375,1.5362,0.9248,9.7663,9.9295
0.741546142578125,1.6175,0.9631,9.5462,9.73
0.76013916015625,1.7288,0.9416,9.6311,9.8302
0.778732666015625,1.6678,0.9129,9.9745,10.1541
0.79732568359375,1.6582,0.9117,9.9266,10.1054
0.815918701171875,1.7348,0.9894,9.6359,9.8407
0.834511962890625,1.7121,1.0169,9.5175,9.7235
0.85310498046875,1.6534,0.9751,9.5474,9.7384
0.8716982421875,1.7515,0.9404,9.6694,9.8716
0.890291259765625,1.8628,0.9188,9.6909,9.911
0.908884521484375,1.8138,0.9129,9.5892,9.8019
0.9274775390625,1.8568,0.9308,9.551,9.7742
0.94607080078125,1.7061,0.9703,9.5629,9.7623
0.964663818359375,1.6008,1.0504,9.679,9.8665
0.983257080078125,1.657,0.9954,9.9374,10.1237
1.00185009765625,1.6726,0.932,9.9841,10.166
1.020443359375,1.6032,0.9488,9.8201,9.9953
1.039036376953125,1.5852,0.9392,9.789,9.9609
1.05762939453125,1.8317,0.8997,9.7184,9.9304
1.07622265625,1.8616,0.8518,9.7412,9.954
1.09481591796875,1.7635,0.9165,9.5127,9.7181
1.113408935546875,1.7097,0.9428,9.6239,9.82
1.132001953125,1.7982,0.9105,9.8285,10.0331
1.15059521484375,1.7803,0.9547,9.8166,10.0223
1.169188232421875,1.8341,0.9655,10.081,10.2918
1.18778173828125,1.7276,0.8734,9.9482,10.1348
1.206374755859375,1.6618,1.0504,9.3643,9.5685
1.224968017578125,1.7372,1.1749,9.2064,9.4422
1.24356103515625,1.6271,1.0277,9.679,9.8684
1.262154296875,1.7312,1.0002,10.0905,10.2867
1.280747314453125,1.7719,1.0481,10.014,10.2234
1.299340576171875,1.6355,1.0397,9.5175,9.7128
1.31793359375,1.5685,0.9846,9.4193,9.5997
1.33652685546875,1.7755,0.9464,9.7304,9.9362
1.355119873046875,1.8604,0.9117,9.8118,10.0281
1.373712890625,1.8197,0.9523,9.7771,9.9905
1.39230615234375,1.7216,0.9248,9.7484,9.9423
1.4108994140625,1.7049,0.9224,9.6897,9.8817
1.429492431640625,1.6702,0.9404,9.6168,9.8059
1.44808544921875,1.6893,0.9835,9.7424,9.9365
1.4666787109375,1.7444,0.9858,9.8907,10.0916
1.485271728515625,1.6929,0.9703,9.8417,10.0332
1.503864990234375,1.6822,1.0062,9.7196,9.9153
1.5224580078125,1.7743,1.0229,9.4804,9.6991
1.541051513671875,1.7695,1.0851,9.4875,9.712
1.55964453125,1.7109,0.944,9.8453,10.0373
1.57823779296875,1.6367,0.944,10.1157,10.2906
1.596830810546875,1.718,0.8901,9.7364,9.9268
1.615424072265625,1.8748,1.0672,9.521,9.7624
1.63401708984375,1.7097,0.9404,9.6419,9.8373
1.6526103515625,1.4716,0.9679,9.8178,9.9745
1.671203369140625,1.6714,0.999,9.8704,10.0606
1.689796630859375,1.7982,0.932,9.8345,10.0409
1.7083896484375,1.7145,0.9667,9.5845,9.7845
1.726982666015625,1.7109,0.9942,9.6084,9.81
1.745575927734375,1.7324,0.9882,9.8369,10.037
1.764169189453125,1.6271,0.9858,9.8297,10.0121
1.78276220703125,1.6522,0.9715,9.7496,9.9362
1.801355224609375,1.7204,0.926,9.7711,9.9645
1.819948486328125,1.8604,0.9021,9.7256,9.943
1.838541748046875,1.7803,0.9523,9.6275,9.8369
1.85713330078125,1.7216,1.0038,9.6754,9.8785
1.875726318359375,1.8233,0.9799,9.8967,10.1109
1.894319580078125,1.7492,0.9368,9.7878,9.9869
1.912912841796875,1.5852,1.06,9.5892,9.777
1.931505859375,1.6738,1.0026,9.6826,9.8772
1.950098876953125,1.7779,1.0612,9.7807,9.9974
1.9686923828125,1.7109,0.9846,9.7125,9.911
1.987285400390625,1.7145,0.987,9.7352,9.9342
2.005878662109375,1.5924,0.938,9.8369,10.009
2.024471923828125,1.7312,1.0373,9.6048,9.8145
2.043065185546875,1.7276,1.0134,9.6957,9.9004
2.061658203125,1.7886,0.9559,9.7543,9.9629
2.08025146484375,1.7169,0.944,9.6682,9.8647
2.098844482421875,1.6929,0.9691,9.8345,10.0261
2.117437744140625,1.736,0.9511,9.8357,10.0329
2.13603076171875,1.7922,0.9631,9.6455,9.8577
2.1546240234375,1.8102,0.9296,9.4804,9.6963
2.173217041015625,1.8185,0.9081,9.7328,9.9428
2.191810302734375,1.7324,0.9296,9.6742,9.8719
2.2104033203125,1.7157,0.9153,9.6335,9.8278
2.22899658203125,1.718,0.8758,9.7854,9.9736
2.247589599609375,1.7312,0.8638,9.728,9.9185
2.266182861328125,1.8796,0.8207,9.8285,10.0402
2.28477587890625,1.998,0.8195,9.8632,10.0969
2.303369140625,2.0124,0.8195,9.6682,9.9094
2.321962158203125,1.9944,0.8088,9.5366,9.7764
2.340555419921875,1.9765,0.7765,9.6108,9.8426
2.3591484375,1.9657,0.7836,9.7125,9.9403
2.377741943359375,1.9131,0.8076,9.533,9.7565
2.3963349609375,1.8843,0.8518,9.6359,9.8553
2.41492822265625,1.9119,0.8758,9.8764,10.0978
2.433521240234375,1.8808,0.8638,9.941,10.1541
2.452114501953125,1.7599,0.9775,9.7591,9.9646
2.47070751953125,1.7515,0.9248,9.5474,9.7507
2.48930078125,1.8293,0.8662,9.6239,9.8345
2.507893798828125,1.876,0.8734,9.7998,10.0159
2.526487060546875,1.8353,0.8722,9.8357,10.0434
2.545080078125,1.7767,0.9523,9.6479,9.8562
2.56367333984375,1.7396,0.9464,9.6849,9.8853
2.582266357421875,1.8389,0.8806,9.8859,10.094
2.600859619140625,1.7994,0.8841,9.7113,9.9161
2.61945263671875,1.7743,0.9272,9.594,9.8007
2.6380458984375,1.8197,0.9691,9.6455,9.8633
2.656638916015625,1.7228,0.8686,9.6215,9.8131
2.675232177734375,1.5649,0.8423,9.6431,9.8055
2.6938251953125,1.5446,0.8865,9.6897,9.852
2.71241845703125,1.6774,0.9153,9.8465,10.0302
2.731011474609375,1.7743,0.9428,9.8513,10.0541
2.74960498046875,1.858,0.9595,9.722,9.9444
2.7681982421875,1.919,0.9571,9.667,9.902
2.786791259765625,1.7874,0.9823,9.612,9.826
2.80538427734375,1.6893,0.9846,9.6694,9.8651
2.8239775390625,1.7216,1.0445,10.0343,10.2344
2.84257080078125,1.7157,1.0098,10.0044,10.2005
2.861163818359375,1.6355,1.0062,9.5055,9.6975
2.8797568359375,1.6822,0.9954,9.4062,9.6071
2.89835009765625,1.6499,0.9117,9.673,9.8549
2.916943359375,1.7707,0.8997,9.8668,10.0647
2.935536376953125,1.8724,0.8351,9.8369,10.0483
2.954129638671875,1.8126,0.816,9.4851,9.6912
2.97272265625,1.7444,0.8231,9.5426,9.7356
2.99131591796875,1.7683,0.8028,9.9194,10.1078
3.009908935546875,1.7707,0.8195,9.9123,10.1025
3.028502197265625,1.7934,0.8207,9.7376,9.9353
3.04709521484375,1.8652,0.8303,9.6814,9.8943
3.0656884765625,1.9502,0.8459,9.6431,9.8746
3.084281494140625,1.7336,0.8674,9.5797,9.7738
3.102875,1.6893,0.9236,9.88,10.0658
3.12146826171875,1.5661,0.9823,9.9278,10.0985
3.140061279296875,1.535,1.0002,9.7926,9.9625
3.158654296875,1.681,0.9356,9.655,9.8448
3.17724755859375,1.7276,0.8973,9.8297,10.0206
3.1958408203125,1.7779,0.8626,9.8345,10.0311
3.214433837890625,1.8377,0.8255,9.7484,9.9544
3.233027099609375,1.9155,0.8064,9.7017,9.9218
3.2516201171875,1.8485,0.7693,9.5246,9.7328
3.27021337890625,1.7468,0.8016,9.5486,9.7401
3.288806396484375,1.7647,0.816,9.9099,10.0988
3.307399658203125,1.8425,0.7669,9.9589,10.1569
3.32599267578125,1.7994,0.8243,9.7723,9.9707
3.3445859375,1.815,0.8614,9.5964,9.8045
3.363178955078125,1.8401,0.8423,9.594,9.8051
3.381772216796875,1.8473,0.8399,9.7304,9.9398
3.400365478515625,1.803,0.8818,9.795,9.9985
3.41895849609375,1.7946,0.883,9.6323,9.8378
3.437551513671875,1.7862,0.8542,9.7424,9.9415
3.456144775390625,1.8233,0.8148,9.7831,9.9848
3.47473828125,1.7922,0.8578,9.7998,9.9992
3.493331298828125,1.8628,0.8375,9.6826,9.8956
3.511924560546875,1.9298,0.7633,9.7077,9.927
3.530517578125,1.9143,0.8351,9.4947,9.7217
3.54911083984375,1.9298,0.8901,9.5306,9.7647
3.567703857421875,1.919,0.7848,9.7173,9.936
3.586297119140625,1.8437,0.7872,9.8201,10.0227
3.604890380859375,1.8999,0.8124,9.7914,10.0071
3.6234833984375,1.9502,0.8291,9.7472,9.9749
3.642076416015625,1.8903,0.8459,9.6084,9.829
3.660669677734375,1.8305,0.8459,9.545,9.7556
3.6792626953125,1.8544,0.8614,9.5797,9.7955
3.69785595703125,1.7815,0.8841,9.6885,9.8906
3.71644921875,1.785,0.9284,9.8249,10.0288
3.735042236328125,1.8353,0.8901,9.8788,10.0872
3.753635498046875,1.925,0.8327,9.8273,10.0487
3.772228515625,1.9095,0.8136,9.6897,9.9095
3.79082177734375,1.8078,0.8171,9.7484,9.9482
3.809414794921875,1.8054,0.8171,9.7771,9.9759
3.82800830078125,1.9322,0.7836,9.7005,9.9221
3.846601318359375,1.9418,0.8004,9.6885,9.9136
3.865194580078125,1.9681,0.792,9.6431,9.8737
3.88378759765625,2.0183,0.786,9.5318,9.7748
3.902380859375,1.9884,0.7789,9.6574,9.8907
3.92097412109375,1.8604,0.7848,9.8812,10.0854
3.939567138671875,1.9035,0.8219,9.9015,10.1163
3.958160400390625,1.9262,0.8291,9.6419,9.8673
3.97675341796875,1.9884,0.798,9.5354,9.7732
3.9953466796875,1.8975,0.8255,9.6814,9.9
4.013939697265625,1.8281,0.8219,9.7292,9.9335
4.032532958984375,1.931,0.8626,9.6072,9.8372
4.051126220703125,1.9298,0.8435,9.5163,9.7465
4.06971923828125,1.8748,0.9069,9.728,9.9484
4.088312255859375,1.882,0.8626,9.9099,10.1238
4.106905517578125,1.8353,0.8375,9.8453,10.0498
4.125498779296875,1.8963,0.81,9.7149,9.9313
4.144091796875,1.9131,0.8088,9.7938,10.0116
4.162685302734375,1.9394,0.8124,9.6371,9.8638
4.1812783203125,1.8987,0.8052,9.5354,9.7559
4.19987158203125,1.9669,0.8088,9.6132,9.8456
4.218464599609375,1.9131,0.8279,9.7137,9.9348
4.237057861328125,1.9298,0.8291,9.7831,10.006
4.255651123046875,1.9513,0.8112,9.7424,9.9689
4.274244140625,1.9609,0.8183,9.6526,9.8837
4.29283740234375,1.9621,0.8291,9.6263,9.8592
4.311430419921875,1.9633,0.8148,9.618,9.85
4.330023681640625,1.9442,0.8363,9.6072,9.8375
4.34861669921875,1.9537,0.8243,9.6227,9.8536
4.3672099609375,1.8616,0.8183,9.6335,9.8458
4.38580322265625,1.8544,0.7908,9.7149,9.9218
4.404396240234375,1.949,0.7872,9.9123,10.1327
4.4229892578125,1.9669,0.7896,9.7508,9.9784
4.44158251953125,1.9202,0.8255,9.6144,9.8389
4.46017578125,1.9633,0.8339,9.6873,9.9194
4.478768798828125,2.0841,0.8411,9.6993,9.9563
4.497362060546875,2.0315,0.7501,9.5725,9.8144
4.515955078125,1.9286,0.7908,9.533,9.7582
4.534548583984375,1.9119,0.7753,9.7807,9.9959
4.5531416015625,1.9609,0.7525,9.8381,10.0598
4.57173486328125,1.9274,0.7382,9.6132,9.8322
4.590328125,1.8808,0.7884,9.6072,9.8212
4.608921142578125,1.9502,0.8028,9.8429,10.0663
4.627514404296875,1.9801,0.7956,9.8285,10.0575
4.646107421875,2.0734,0.7741,9.8094,10.0559
4.66470068359375,1.937,0.7813,9.8513,10.0702
4.683293701171875,1.9047,0.7944,9.8477,10.0616
4.701886962890625,1.8209,0.8806,9.6802,9.8892
4.720480224609375,1.7647,0.944,9.5462,9.7537
4.7390732421875,1.852,0.9021,9.5833,9.8022
4.75766650390625,1.8891,0.8758,9.6766,9.8981
4.776259521484375,1.8832,0.8459,9.7184,9.9353
4.794852783203125,1.7982,0.8566,9.7101,9.9123
4.81344580078125,1.7432,0.8758,9.6503,9.8455
4.8320390625,1.925,0.8124,9.6933,9.916
4.850632568359375,2.0291,0.8052,9.6239,9.8684
4.8692255859375,1.9621,0.7908,9.5198,9.7521
4.88781884765625,1.9956,0.8363,9.679,9.9179
4.906411865234375,1.9406,0.7633,9.8393,10.0578
4.925005126953125,1.7312,0.7825,9.8967,10.0774
4.94359814453125,1.7539,0.8279,9.8429,10.0321
4.96219140625,1.8879,0.798,9.6419,9.8573
4.98078466796875,1.9813,0.7705,9.6156,9.8477
4.999377685546875,1.9202,0.7753,9.6263,9.8465
5.017970947265625,1.9262,0.8219,9.6766,9.9006
5.03656396484375,1.9143,0.798,9.7412,9.9595
5.0551572265625,1.8461,0.8339,9.7496,9.9578
5.073750244140625,1.9119,0.7944,9.7663,9.9833
5.092343505859375,1.8413,0.8064,9.7663,9.971
5.1109365234375,1.8784,0.8064,9.7735,9.985
5.12952978515625,1.8736,0.816,9.6443,9.8584
5.148123046875,1.8975,0.7968,9.6108,9.8287
5.166716064453125,1.9202,0.7884,9.6132,9.8347
5.185309326171875,1.8425,0.7501,9.7113,9.9129
5.20390234375,1.8497,0.7561,9.8333,10.0343
5.222495849609375,1.9478,0.7729,9.7125,9.936
5.2410888671875,1.9226,0.7801,9.5498,9.7726
5.25968212890625,1.9334,0.7406,9.6706,9.8897
5.278275390625,1.9071,0.7035,9.9661,10.1713
5.296868408203125,1.9741,0.6843,9.8704,10.0891
5.315461669921875,1.9825,0.7143,9.5139,9.7444
5.334054931640625,1.9406,0.7083,9.5964,9.8162
5.35264794921875,1.8664,0.7178,9.7256,9.9291
5.3712412109375,1.8461,0.7801,9.6479,9.8538
5.389834228515625,1.8855,0.7777,9.7208,9.9325
5.408427490234375,1.9825,0.7119,9.8261,10.0494
5.4270205078125,1.9274,0.7657,9.6646,9.8846
5.44561376953125,1.9143,0.792,9.6682,9.8877
5.46420703125,1.9238,0.7729,9.594,9.8155
