time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0186,-1.0805,3.9034,10.6331,11.3783
0.03729427,-1.5062,3.9976,10.2681,11.1213
0.05599917,-1.2337,3.1968,10.7916,11.3226
0.07463218,-1.4751,3.3913,10.0931,10.7493
0.093293046,-0.5856,2.6127,10.0773,10.4269
0.111858597,-0.3059,3.0269,9.6171,10.0868
0.130300953,-0.2659,3.1162,10.2093,10.6776
0.148740678,-0.1957,2.466,10.0063,10.3075
0.167255509,-0.0221,2.8666,9.2294,9.6644
0.185835452,-0.2516,3.2114,8.5508,9.1374
0.204307137,0.0228,2.2241,8.6586,8.9397
0.22279415,0.8422,3.6471,8.5275,9.3129
0.241356311,0.719,3.524,8.0253,8.7944
0.260042722,0.4841,3.8269,8.7092,9.5252
0.278676155,0.5466,3.697,8.3782,9.174
0.297189802,1.1898,3.5199,7.1779,8.0826
0.315794441,1.2462,4.4115,7.2786,8.6018
0.334261576,0.4628,4.4312,7.7377,8.9287
0.352775224,0.8641,4.6528,7.308,8.7064
0.371209506,0.7909,5.1316,7.767,9.3426
0.38985239,0.3217,5.1651,7.8477,9.4004
0.408424109,0.664,5.6077,8.0096,9.8
0.427008337,-0.0351,5.1324,8.542,9.9654
0.445688931,-0.6808,4.8918,9.0231,10.2864
0.464189206,-0.4596,5.0131,8.8642,10.1939
0.482835881,-0.2185,5.1233,8.6562,10.0611
0.501634373,-0.9436,5.1938,9.3366,10.7255
0.520136161,-1.3403,4.3049,9.3804,10.4077
0.53857986,-0.9922,4.5748,10.3941,11.3996
0.557054075,-1.2195,4.8601,10.2144,11.3772
0.575692934,-1.3719,4.0956,10.2982,11.1673
0.594467563,-1.2565,4.231,10.4978,11.3879
0.613238096,-1.5894,3.8854,10.3665,11.1842
0.631922587,-1.4985,3.8202,10.7754,11.5303
0.650610516,-0.9935,3.1046,10.1961,10.7045
0.669256972,-1.3558,2.9452,10.5701,11.0562
0.687929482,-0.402,3.0636,10.6248,11.065
0.706559858,-0.3117,2.5051,9.7237,10.0461
0.725079881,-0.7993,2.8311,9.8525,10.2823
0.743851225,0.2211,2.9772,9.6304,10.0825
0.762584768,0.0593,3.4686,8.9177,9.5687
0.781107069,0.6561,3.1271,8.5548,9.132
0.799771917,0.4906,3.3054,8.4174,9.0564
0.818518042,0.5822,3.6129,8.4152,9.1765
