time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.07622216796875,-1.5781,2.808,9.7627,10.2804
0.094815185546875,-1.6475,2.9324,8.8056,9.4261
0.113407958984375,-1.4154,3.1573,8.5184,9.1943
0.1320009765625,-1.1402,3.0054,8.6991,9.274
0.150593994140625,-0.9763,3.0257,8.528,9.1014
0.169186767578125,-1.1438,3.344,8.3868,9.1011
0.18777978515625,-1.2203,3.3583,7.7922,8.5724
0.20637255859375,-0.6724,3.1346,7.3962,8.0611
0.224965576171875,-0.5934,2.8594,6.859,7.4548
0.243558349609375,-0.5444,2.8714,6.8865,7.481
0.2621513671875,-0.3362,2.6118,7.0983,7.571
0.280744384765625,0.2237,2.3988,7.5087,7.8857
0.299337158203125,0.8124,2.2648,7.6295,7.9999
0.31793017578125,1.3196,1.8365,7.0768,7.4293
0.33652294921875,1.3172,1.4285,7.3436,7.5963
0.355115966796875,0.5611,1.2168,8.5412,8.6456
0.373708984375,-0.0634,2.211,8.7171,8.9933
0.3923017578125,1.2897,2.9085,9.2243,9.7576
0.410894775390625,1.5589,2.9504,10.5476,11.0628
0.429487548828125,1.0217,5.0967,14.5005,15.4041
0.44808056640625,2.9838,7.8054,21.4325,23.0039
0.46667333984375,4.2018,6.7047,22.9843,24.3081
0.485266357421875,5.9725,5.4293,19.9298,21.5022
0.503859375,5.2439,9.746,19.3125,22.2588
0.5224521484375,2.467,10.599,21.3727,23.9837
0.541045166015625,0.7262,7.0851,21.216,22.3795
0.559637939453125,-1.2084,8.3617,17.8875,19.7824
0.57823095703125,-0.3254,7.6666,12.1974,14.4104
0.596823974609375,1.0612,4.8,8.9767,10.2346
0.615416748046875,1.0325,1.0146,9.8189,9.9251
0.634009765625,-0.92,-1.8329,12.95,13.1113
0.6526025390625,-3.2219,-2.5603,14.0088,14.6008
0.671195556640625,-5.0477,-2.5842,10.8766,12.2661
0.689788330078125,-3.4122,-1.0493,5.2343,6.3357
0.70838134765625,-0.9727,-0.1914,0.2991,1.0355
0.726974365234375,-0.859,0.2022,-3.2782,3.3949
0.745567138671875,-1.9466,0.0658,-5.0692,5.4305
0.764159912109375,-2.1607,-0.1974,-4.3896,4.8966
0.7827529296875,-1.2479,-0.2106,-2.5783,2.8721
0.801345703125,-0.3242,-0.134,-2.4036,2.4291
0.819938720703125,0.4953,-0.341,-3.6945,3.7431
0.83853173828125,0.7298,-0.1125,-4.1767,4.2414
0.85712451171875,0.4881,-0.4738,-2.8786,2.9579
0.875717529296875,-1.2622,-0.5958,0.6269,1.5301
0.894310302734375,-1.2395,-0.5803,1.2395,1.8464
0.9129033203125,-1.4716,-0.207,1.5087,2.1177
0.931496337890625,-0.7262,0.4534,2.2851,2.4403
0.950089111328125,1.0648,1.0839,4.6947,4.9345
0.96868212890625,3.119,2.6883,6.7884,7.9397
0.98727490234375,5.9294,8.2708,11.214,15.1432
1.005867919921875,2.7948,13.3639,25.657,29.0635
1.024460693359375,-11.994,10.1288,38.686,41.7499
1.0430537109375,-15.4744,10.678,41.4772,45.5394
1.061646484375,-8.5866,11.9043,33.5079,36.5817
1.080239501953125,-9.9278,11.9797,24.6568,29.1553
1.098832275390625,-5.251,12.2441,20.674,24.5948
1.11742529296875,1.1916,10.8933,18.9966,21.9307
1.136018310546875,-0.2142,9.1765,14.8558,17.4628
1.154611083984375,-2.5807,7.0947,10.0128,12.5399
1.173204345703125,-2.1141,5.0261,5.9294,8.0554
1.191796875,-0.1089,2.7063,4.1719,4.974
1.21039013671875,0.6796,1.0816,3.9529,4.1542
1.228982666015625,0.6544,0.0012,3.0018,3.0723
1.247575927734375,0.8782,-0.8459,0.7693,1.4417
1.26616845703125,1.0971,-1.1773,-0.9165,1.8519
1.28476171875,1.1079,-0.7454,-1.4859,1.9977
1.303354248046875,0.5037,-0.542,-2.5974,2.7007
1.321947509765625,0.262,-0.682,-2.9994,3.0871
