time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0186,-1.1286,2.7991,8.8852,9.3838
0.037335989,-0.6312,2.8138,9.546,9.9721
0.055888243,-0.7443,4.9863,9.484,10.7407
0.074324644,-0.2078,4.4277,9.0065,10.0382
0.092946986,-0.6086,3.9596,9.8786,10.66
0.111509975,-0.8114,1.7509,8.3276,8.5483
0.130054282,-1.0708,3.9626,9.7124,10.5441
0.148588279,-0.6296,3.9194,7.9214,8.8604
0.167118331,-0.9741,2.4775,9.5106,9.8762
0.185789187,-0.6897,3.707,8.6721,9.4564
0.204411565,-0.838,4.3412,7.6889,8.8695
0.222991769,-0.9862,3.9555,9.2566,10.1145
0.241481945,-1.2864,2.9559,8.9656,9.5275
0.260065055,-0.5429,3.5106,7.4573,8.2602
0.278691118,-0.7787,4.0843,6.8863,8.0442
0.297320984,0.0937,3.5476,8.8477,9.5329
0.315937072,-1.3162,4.5034,10.6182,11.6086
0.334444813,-0.4874,3.8165,9.321,10.0839
0.352804495,-0.8413,4.1023,8.3317,9.3249
0.371584457,0.2499,4.1571,10.0819,10.9082
0.390053493,-0.5255,2.6467,9.9072,10.2681
0.408456998,-0.6377,3.54,10.2716,10.8832
0.427070049,-0.8401,3.2341,9.6839,10.2442
0.445499197,-1.1516,4.3351,9.8859,10.8559
0.464018717,-0.6443,3.8706,9.7311,10.4924
0.482673602,-1.4912,3.3494,8.5225,9.2777
0.501450871,-1.4681,2.4745,7.3627,7.905
0.520089622,-0.2938,2.2225,8.4789,8.7702
0.538645706,-1.6811,3.7483,10.1049,10.908
0.557240565,-0.9598,2.9262,8.619,9.1526
0.575659706,-1.3246,4.0329,8.8545,9.8195
0.594214631,-1.0012,2.1855,7.756,8.12
0.612769653,-0.7077,4.7744,8.2282,9.5393
0.631384985,-0.3077,4.0311,8.6883,9.5829
0.650179204,-0.1912,3.5793,8.8306,9.5304
0.668585525,-1.2595,4.2089,8.8994,9.9247
0.687144757,-1.033,5.2039,9.5417,10.9175
0.705561406,1.2263,4.16,14.4132,15.0515
0.72411107,-0.925,0.9001,14.5088,14.5661
0.74262461,-1.2411,-4.7685,22.2669,22.8056
0.761075175,-1.1579,-1.2955,25.1834,25.2433
0.779766484,-0.9221,-1.2796,23.1522,23.2058
0.798392049,-0.9964,14.4514,26.7852,30.4513
0.817071634,-0.9172,12.4184,45.6024,47.2719
0.835618469,-0.8107,-2.8126,32.6638,32.7947
0.854211397,-0.8142,0.3464,37.6987,37.7091
0.872970861,-1.2777,-3.0575,33.9745,34.1358
0.891570589,-0.6153,-3.5735,24.2745,24.5438
0.910251385,-0.7395,-0.2263,16.2234,16.2418
0.928789639,-0.5517,6.6616,14.6974,16.1461
0.947461241,-1.6572,3.2278,11.7783,12.3245
0.966006349,-0.7216,3.2359,7.8434,8.5153
0.984416707,-1.7928,3.0454,7.4512,8.2467
1.003015949,-0.8878,4.0375,9.247,10.129
1.021568918,-0.471,4.0155,10.2573,11.0254
1.04000644,-0.2771,2.7827,9.2879,9.6998
1.05862559,-0.6328,2.5861,9.0789,9.4612
1.077136237,-0.4623,2.6265,8.7159,9.1148
1.096045501,-0.9495,3.1254,7.676,8.3421
1.114499057,-1.0546,2.9482,8.0395,8.6277
1.132977764,0.5464,4.7945,7.3777,8.8157
1.151664719,-0.3864,3.097,7.897,8.4913
1.170251417,-1.3865,2.5003,8.474,8.9433
1.188936337,-1.6673,2.5452,9.776,10.2386
1.207574377,-1.0325,3.3528,8.5549,9.2463
1.226116146,-0.2041,2.0423,9.2556,9.4805
1.244578237,-0.7756,3.4519,9.1352,9.7964
1.263285345,-1.912,2.431,9.499,9.9899
1.2817565,-0.8886,4.4269,7.9652,9.1559
1.300412391,-0.8012,3.5932,10.0592,10.7117
1.31910429,-2.0078,5.1968,7.5928,9.4175
1.337691599,-0.7879,3.3174,8.5522,9.2069
1.356261184,-1.3067,0.9946,8.9791,9.128
1.374762811,-1.7178,4.6661,9.7601,10.9537
1.393409086,0.0023,3.9015,10.3793,11.0884
1.411704493,-1.3288,4.0255,9.768,10.6482
1.430376065,-1.1336,2.6979,10.4159,10.8192
1.448988013,-1.1403,3.4657,8.1708,8.9484
1.467565731,-0.7989,3.6492,10.1904,10.8535
1.486189962,0.0832,3.3097,10.0187,10.5515
1.504652606,-1.3981,2.1125,6.6037,7.0729
1.523011307,-0.9534,5.715,8.7795,10.519
1.541658164,-0.7396,4.1687,9.602,10.494
1.560389819,-1.2344,3.8365,8.4846,9.3931
1.578815879,-0.9614,4.5511,7.9142,9.1799
1.597310631,-0.5028,4.0154,11.1142,11.828
1.615985863,-1.1779,2.9582,9.111,9.6514
1.634621752,-0.9693,4.4998,9.1384,10.2322
1.653518063,-1.0157,4.1818,7.691,8.8131
1.672225629,-0.8519,2.9886,8.3876,8.9448
1.690909171,-0.6784,4.132,8.1022,9.1202
1.709432792,-0.5067,3.3075,10.079,10.6199
1.728085273,0.1688,3.6668,9.5046,10.1888
1.746834814,-2.1292,3.9797,8.4294,9.5618
1.765418375,-0.8837,4.5948,9.5605,10.6441
1.784006654,-1.4822,2.9832,8.7465,9.3593
1.802620789,-0.9927,3.792,9.2345,10.032
1.821154339,-0.3596,5.1126,9.2298,10.5573
1.839781235,-0.2011,3.3592,9.4203,10.0033
1.858405633,-0.1776,3.6572,9.2997,9.9945
1.877153631,-0.1824,5.1114,9.421,10.7199
1.895734692,-0.887,4.01,10.2558,11.0475
1.914402165,-0.1007,2.3208,9.6406,9.9165
1.932986208,-0.0016,2.8636,8.6631,9.1241
1.951650184,-0.7306,4.0517,8.902,9.808
1.970225178,-0.2114,3.8384,10.2302,10.9286
1.988882526,-0.7794,3.6301,9.1124,9.8398
2.007555349,-0.0949,5.229,8.626,10.0876
2.026048684,-0.8808,3.006,8.3689,8.9359
2.044758921,-1.1048,3.4405,9.273,9.9522
2.063342274,-1.36,1.9295,8.1451,8.4803
2.081895294,-0.8868,4.4285,10.2848,11.2328
2.100424293,-0.7578,2.8609,7.9622,8.4944
2.119054113,-1.2729,4.3457,10.4781,11.4147
2.137653651,-0.9251,4.2616,8.7148,9.745
2.156290732,-1.0633,5.3793,7.9233,9.6356
2.174929754,-1.3385,4.0194,9.1892,10.1187
2.193590612,-0.2821,3.2151,8.047,8.6701
2.212468241,-0.194,3.8629,9.0344,9.8275
2.23107221,-0.2843,2.8926,8.4225,8.9099
2.249598752,-0.8421,3.7553,9.9451,10.6638
2.267996771,-0.8112,3.3393,9.1367,9.7616
2.286477239,-1.3316,3.4437,7.8115,8.6401
2.305200774,-0.5927,2.7813,8.403,8.8711
2.323872767,-0.7152,3.7404,9.7049,10.4253
2.342337768,0.622,4.1594,10.2871,11.1136
2.361184189,-0.2564,2.1783,8.9547,9.2194
2.379816866,-0.6424,2.9491,7.9556,8.5089
2.398462898,-0.8208,3.6344,10.054,10.7222
2.41728732,-0.2993,1.6221,9.7006,9.8398
2.436061266,-1.2579,4.8922,10.3065,11.4778
2.454739379,-0.2302,2.9311,9.2902,9.7444
2.473422301,-1.3436,2.7495,8.4794,9.0147
2.492114579,-1.0808,3.3341,9.5169,10.1418
2.510690483,-1.7191,3.6099,9.3263,10.1473
2.529319162,-0.493,2.8948,8.4251,8.9222
2.547976594,-0.675,4.2843,9.1986,10.1699
2.566563916,-1.0807,3.8198,8.805,9.6585
2.585067374,-1.2646,2.8302,9.7435,10.2248
2.603640761,-0.1106,3.0821,9.492,9.9805
2.622141967,-0.8668,2.2866,7.9484,8.3161
2.640748405,-1.1836,2.4973,7.8476,8.32
2.659170359,0.161,3.8101,8.9102,9.692
2.677804463,-1.1285,2.8385,9.0328,9.5353
2.696241335,-0.2307,4.9434,9.761,10.9438
2.714800988,-1.3755,3.5567,9.5133,10.2492
2.733451398,-0.9775,2.4177,10.4587,10.7789
2.752130513,-0.5489,2.5853,8.5328,8.9327
2.770797749,-0.8289,4.3424,8.4757,9.5593
2.789429722,-0.6781,3.4388,8.0402,8.771
2.807917795,-1.0694,4.2936,9.7494,10.7065
2.826615856,-1.5989,3.2068,9.0218,9.7073
2.845106215,-0.0672,3.0518,7.1464,7.771
2.863815673,-1.0389,4.3956,9.2022,10.2509
2.882478444,-0.6555,2.8131,9.266,9.7058
2.901214334,-0.449,3.8912,8.8557,9.6833
2.919816821,-0.6456,3.3306,9.2967,9.8963
2.938334944,-1.1543,4.203,7.7798,8.9175
2.956805679,-0.2201,4.9548,10.641,11.7401
2.975287521,-0.5432,3.1863,9.3803,9.9215
2.993723843,-0.7006,3.0623,7.2263,7.8796
3.012418044,-0.7122,4.0326,8.9941,9.8825
3.031124785,0.0411,2.6344,9.4067,9.7687
3.049780155,-1.165,4.7932,7.8871,9.3026
3.068376851,-0.5924,4.6568,9.5336,10.6267
3.087182947,-1.0643,2.7007,10.6809,11.0684
3.105773132,-1.7682,2.2335,8.3556,8.8279
3.124395224,-1.7814,2.5715,9.4284,9.9339
3.142990439,-1.3073,2.5837,9.2086,9.6531
3.161556608,-1.1292,4.1414,9.9683,10.8533
3.180219706,0.2865,4.7393,8.8912,10.0795
3.198756356,-0.4508,4.1321,7.9333,8.9563
3.217286298,-0.4058,3.311,9.9042,10.4509
3.235954445,-1.1185,3.774,7.9927,8.9094
3.254504684,-0.7693,2.8042,10.8089,11.1932
3.273118032,0.3531,4.3778,9.5608,10.5213
3.2916839,-1.4072,3.8456,8.3396,9.2907
3.310282745,-0.5719,4.1186,9.9867,10.8178
3.328815416,0.0056,2.918,8.6417,9.1211
3.347351357,-0.317,3.3651,8.1737,8.845
3.365869384,0.1008,4.4665,8.5091,9.6107
3.384553717,-0.6936,5.3815,7.89,9.5757
3.403170905,-0.4983,0.6491,13.2729,13.2981
3.42186276,-0.7451,6.6602,13.3249,14.9153
3.440565299,-0.5333,-2.057,15.4024,15.5483
3.459119307,-1.2576,13.5511,23.1035,26.814
3.477807466,-0.4038,8.0782,25.9451,27.1767
3.496406054,-0.6529,14.7679,34.223,37.2791
3.514990186,-0.7687,-8.4692,30.8395,31.9905
3.533715423,0.0732,-1.2358,40.4487,40.4676
3.5523708,-0.9327,-7.9408,35.3357,36.229
3.570935558,-0.1961,7.9326,32.0179,32.9865
3.589584437,-0.1464,9.1105,28.826,30.2318
3.608057866,-0.3722,0.1087,14.3928,14.398
3.626682597,-1.2825,5.3691,13.875,14.9327
3.645132638,-0.6205,1.8542,11.9323,12.0915
3.663634198,0.1792,3.0776,7.4315,8.0456
3.682292662,-1.7093,4.2052,7.8631,9.0793
3.700625637,-0.8938,2.102,9.1761,9.4561
3.719405888,-0.2188,3.3016,10.0328,10.5643
3.738089338,-0.8577,4.2959,10.7698,11.6266
3.756505484,-0.3951,3.4252,9.1282,9.7577
3.775345334,-0.0954,5.239,7.8228,9.4155
3.794212745,-0.684,2.1043,9.2785,9.5387
3.812794695,-0.5455,2.7309,8.1748,8.6361
3.831302046,-0.7541,1.6483,9.3922,9.5655
3.850070677,-0.6511,5.095,8.0585,9.5563
3.868636298,0.2513,2.744,6.9104,7.4395
3.887252402,-0.832,1.9105,10.3169,10.5252
3.905974131,-0.9766,3.0105,8.7736,9.327
3.92455878,-0.2791,2.3858,9.0497,9.363
3.943134674,-1.2215,3.0162,9.9967,10.513
3.961607435,-1.1074,3.533,10.8788,11.4916
3.98014438,-1.1042,4.1439,9.7201,10.6241
3.998718303,-0.9279,3.3603,9.103,9.7477
4.017194447,-0.9061,3.5202,9.4629,10.137
4.035679653,-0.4505,3.0347,8.7052,9.23
4.054283014,-0.9712,2.2906,9.0361,9.3724
4.072698043,-0.4303,2.0228,9.1449,9.3758
4.091210127,-0.3679,3.2084,8.2134,8.8255
4.110004586,-1.1268,3.5677,9.0212,9.7663
4.128570039,-0.3786,3.1491,9.3671,9.8895
4.147122967,-0.3333,2.0525,9.517,9.7415
4.165687972,-1.6805,3.6611,9.4373,10.2611
4.184254557,-0.6533,4.8034,7.661,9.0659
4.202912044,-1.0532,3.4083,10.2293,10.8334
4.221562531,-0.1485,3.0364,10.1463,10.5919
4.240123455,-1.0583,3.4516,8.9039,9.6079
4.258702071,-1.4697,2.6165,9.4555,9.9203
4.277433348,-0.8149,2.5649,8.7834,9.1865
4.295882318,-1.2485,3.8611,9.752,10.5626
4.31447656,-0.3752,4.2923,8.1857,9.2504
4.333090084,-1.2043,3.3823,10.3425,10.9479
4.351612416,-0.8088,1.921,9.7022,9.9236
4.370200903,-0.0271,3.7827,9.7254,10.4352
4.388709735,-0.2507,5.1539,8.8949,10.2833
4.407373452,-0.5611,3.3049,7.5874,8.2949
4.425839631,-0.8638,3.3577,9.8839,10.4744
4.444545864,-0.6086,2.8019,7.6204,8.142
4.463138534,-0.4555,3.8851,9.896,10.641
4.481693731,-1.2933,2.9632,8.2279,8.8403
4.500193261,-0.3743,4.3172,7.413,8.5866
4.518896327,-1.3508,2.9739,9.001,9.5753
4.53743114,-0.5138,3.7734,10.1828,10.8716
4.555914416,-1.3534,3.4629,8.0344,8.853
4.574619562,0.1814,4.7441,10.599,11.6137
4.593129131,-0.4183,3.8276,9.6567,10.3961
4.611719683,-1.578,4.6096,9.1568,10.3723
4.630401563,-0.8005,3.5869,8.5644,9.3196
4.649017359,-1.0607,3.3634,8.6341,9.3266
4.667790444,-1.1199,3.4694,9.4302,10.1104
4.686306949,-0.7264,2.8829,9.846,10.2851
4.704885898,-1.264,3.9253,8.4065,9.3635
4.72347258,-0.4193,2.9477,8.1935,8.7177
4.742134704,-0.4477,3.59,8.7862,9.5018
4.760863566,-0.6243,4.1842,10.3936,11.2216
4.779470928,-0.8098,4.7668,7.7831,9.1627
4.798057161,-0.4701,3.6303,10.1425,10.7828
4.816508862,-0.4043,4.189,9.0423,9.9737
4.8351201,-0.5725,4.0935,7.3473,8.4301
4.85365507,-1.4559,3.1941,8.5384,9.2318
4.872316914,-1.1942,5.1862,9.6097,10.9849
4.890875946,-0.934,3.039,10.8018,11.26
4.909451882,-1.5379,3.5728,7.6726,8.6023
4.927905855,-0.688,4.6633,6.1808,7.7732
4.94632471,-0.0945,4.6436,7.6904,8.9841
4.965110809,-0.1742,3.5115,10.1304,10.7232
4.983723777,-0.4302,4.2923,7.2063,8.3988
5.00236421,-0.4361,3.3208,10.4973,11.0186
5.020872981,0.3076,3.1091,10.2148,10.6819
