time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0186,-0.528,2.8754,8.658,9.1383
0.037231745,-0.9613,3.1832,9.6228,10.1812
0.055798322,-0.9589,3.0716,9.1544,9.7035
0.074469598,-1.9219,2.6204,9.7075,10.237
0.093120859,-0.9668,3.3661,9.561,10.1823
0.111651228,-1.6584,3.9921,10.5602,11.4107
0.130200495,-1.5821,2.9939,10.1906,10.7385
0.148570297,-1.1712,3.4049,10.1851,10.8028
0.167245296,-1.2793,3.5091,10.5845,11.2242
0.185869274,-1.3196,3.9116,9.879,10.7069
0.204609125,-1.6206,4.2697,10.3516,11.3142
0.223169185,-0.4005,4.2163,9.8481,10.7202
0.241860618,-0.3249,4.5587,9.3414,10.3995
0.260353626,0.3411,4.8517,9.117,10.3332
0.278683147,-0.1844,5.1089,8.8988,10.2627
0.297273695,-0.1816,5.5,8.6556,10.2568
0.315817027,0.7903,5.0946,8.1247,9.6224
0.334311945,0.6374,4.9134,8.2943,9.6614
0.353001756,1.0389,5.2189,7.6005,9.2781
0.37172258,1.4396,5.0069,7.0727,8.7844
0.390333122,1.1148,4.6607,8.2344,9.5274
0.408914871,1.0323,4.6593,7.6623,9.0269
0.427521141,0.9749,4.168,8.2211,9.2687
0.446055849,0.2823,3.8786,7.3906,8.3513
0.464712108,0.924,3.2208,7.999,8.6725
0.483158171,0.7212,3.4557,8.333,9.0499
0.501650863,0.2777,2.8115,8.2648,8.7343
0.520171737,-0.6032,2.9681,8.1797,8.7224
0.538825873,-0.4547,3.1961,8.8448,9.4155
0.557395624,-0.2455,2.4827,9.427,9.7516
0.576131663,-1.0812,2.8434,9.7184,10.1834
0.594811994,-0.7546,2.9419,9.8167,10.2758
0.613331884,-1.2454,2.9274,10.3202,10.7994
0.631995231,-1.1464,2.9821,10.4865,10.9623
0.65055441,-1.523,3.396,10.1922,10.8505
0.669201728,-1.3524,3.6452,9.9425,10.6757
0.687886906,-1.1652,3.739,10.4341,11.1449
0.706598377,-1.484,3.8567,10.0613,10.8769
0.725218579,-0.891,4.4906,10.1715,11.1543
0.743978592,-1.5546,4.0729,10.3178,11.201
0.762622723,-0.6756,4.8836,9.7848,10.9566
0.781236228,-0.064,4.9802,9.7486,10.9472
0.799805977,0.3783,5.0475,8.7441,10.1035
